folio,foliohog,id_venti,venti_tipo,venti_otro,venti_dia,venti_ene,venti_feb,venti_mar,venti_abr,venti_may,venti_jun,venti_jul,venti_ago,venti_sep,venti_oct,venti_nov,venti_dic,venti_hor,venti_min,venti_tipo_desc
531,1,1,1,0.0,20,0,0,0,0,5,0,0,0,0,0,0,0,1,0,Pedestal
552,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,2,0,Pedestal
571,1,1,1,0.0,120,0,0,0,4,5,6,7,0,0,0,0,0,2,0,Pedestal
579,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,13,0,Pedestal
586,1,1,1,0.0,80,0,0,0,4,5,6,7,0,0,0,0,0,1,30,Pedestal
588,1,1,2,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,3,0,Techo
588,1,2,2,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,4,0,Techo
589,1,1,2,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,12,0,Techo
589,1,2,2,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,4,0,Techo
591,1,1,3,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,4,0,Torre
592,1,1,1,0.0,90,0,0,0,0,5,6,7,0,0,0,0,0,3,0,Pedestal
592,1,2,2,0.0,90,0,0,0,0,5,6,7,0,0,0,0,0,3,0,Techo
593,1,1,1,0.0,90,0,0,0,0,5,6,7,0,0,0,0,0,1,0,Pedestal
593,1,2,1,0.0,90,0,0,0,0,5,6,7,0,0,0,0,0,2,0,Pedestal
595,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,4,0,Pedestal
595,1,2,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,2,0,Pedestal
598,1,1,1,0.0,120,0,0,0,4,5,6,7,0,0,0,0,0,3,0,Pedestal
605,1,1,1,0.0,28,0,0,0,0,5,6,0,0,0,0,0,0,2,0,Pedestal
608,1,1,1,0.0,60,0,0,0,4,5,0,0,0,0,0,0,0,3,0,Pedestal
618,1,1,1,0.0,30,0,0,0,0,5,6,0,0,0,0,0,0,8,0,Pedestal
619,1,1,1,0.0,100,0,0,0,4,5,6,7,0,0,0,0,0,2,0,Pedestal
622,1,1,1,0.0,40,0,0,0,4,5,0,0,0,0,0,0,0,1,0,Pedestal
623,1,1,4,0.0,30,0,0,0,0,0,6,0,0,0,0,0,0,14,0,Pared
632,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,2,0,Pedestal
636,1,2,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,5,0,Pedestal
636,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,5,0,Pedestal
637,1,1,1,0.0,30,0,0,0,0,5,0,0,0,0,0,0,0,2,0,Pedestal
639,1,1,1,0.0,60,0,0,0,4,5,0,0,0,0,0,0,0,2,0,Pedestal
643,1,1,2,0.0,10,0,0,0,0,5,0,0,0,0,0,0,0,1,30,Techo
645,1,1,4,0.0,30,0,0,0,0,5,6,0,0,0,0,0,0,1,30,Pared
645,1,2,2,0.0,30,0,0,0,4,5,0,0,0,0,0,0,0,2,0,Techo
653,1,1,1,0.0,270,0,2,3,4,5,6,7,8,9,10,0,0,7,0,Pedestal
657,1,1,1,0.0,180,0,0,3,4,5,6,7,8,0,0,0,0,4,0,Pedestal
672,1,1,3,0.0,15,0,0,0,0,5,0,0,0,0,0,0,0,1,0,Torre
673,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,1,30,Pedestal
676,1,1,2,0.0,70,0,0,0,4,5,6,0,0,0,0,0,0,6,0,Techo
677,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,3,0,Pedestal
678,1,1,2,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,1,30,Techo
680,1,1,1,0.0,60,0,0,0,4,5,0,0,0,0,0,0,0,7,0,Pedestal
682,1,1,1,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,2,0,Pedestal
684,1,2,2,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,5,0,Techo
684,1,1,2,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,5,0,Techo
686,1,1,3,0.0,60,0,0,0,4,5,0,0,0,0,0,0,0,8,0,Torre
688,1,1,3,0.0,30,0,0,0,4,5,0,0,0,0,0,0,0,0,30,Torre
692,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,3,0,Pedestal
699,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,2,0,Pedestal
700,1,1,2,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,2,0,Techo
701,1,1,2,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,3,0,Techo
701,1,2,2,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,3,0,Techo
702,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,8,0,Pedestal
703,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,3,0,Pedestal
703,1,2,2,0.0,90,0,0,0,0,5,6,7,0,0,0,0,0,3,0,Techo
703,1,3,2,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,1,0,Techo
705,1,1,1,0.0,30,0,0,0,0,5,6,7,0,0,0,0,0,1,0,Pedestal
731,1,1,2,0.0,70,0,0,0,4,5,6,0,0,0,0,0,0,5,0,Techo
731,1,2,1,0.0,45,0,0,0,4,5,0,0,0,0,0,0,0,0,30,Pedestal
732,1,1,1,0.0,30,0,0,0,4,5,0,0,0,0,0,0,0,2,0,Pedestal
737,1,1,1,0.0,60,0,0,0,4,5,0,0,0,0,0,0,0,4,0,Pedestal
744,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,4,0,Pedestal
748,1,1,1,0.0,120,0,0,3,4,5,6,0,0,0,0,0,0,6,0,Pedestal
751,1,1,1,0.0,30,0,0,0,4,0,0,0,0,0,0,0,0,2,0,Pedestal
754,1,1,3,0.0,90,0,0,0,4,5,6,7,0,0,0,0,0,2,0,Torre
757,1,1,3,0.0,30,0,0,0,4,5,0,0,0,0,0,0,0,2,0,Torre
758,1,1,2,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,2,0,Techo
763,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,7,0,Pedestal
765,1,1,3,0.0,30,0,0,0,0,5,6,0,0,0,0,0,0,3,0,Torre
765,1,2,4,0.0,30,0,0,0,0,5,6,0,0,0,0,0,0,1,30,Pared
766,1,1,1,0.0,30,0,0,0,0,5,0,0,0,0,0,0,0,1,0,Pedestal
768,1,3,3,0.0,40,0,0,0,0,5,6,0,0,0,0,0,0,2,0,Torre
768,1,1,1,0.0,40,0,0,0,0,5,6,0,0,0,0,0,0,2,0,Pedestal
768,1,2,3,0.0,40,0,0,0,0,0,6,7,0,0,0,0,0,2,0,Torre
772,1,1,1,0.0,999,0,0,0,4,5,6,0,0,0,0,0,0,0,15,Pedestal
775,1,1,1,0.0,5,0,0,0,0,5,0,0,0,0,0,0,0,2,0,Pedestal
783,1,1,1,0.0,140,0,0,3,4,5,6,7,8,0,0,0,0,2,0,Pedestal
784,1,1,3,0.0,60,0,0,0,4,5,0,0,0,0,0,0,0,4,0,Torre
786,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,2,0,Pedestal
788,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,5,0,Pedestal
790,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,3,0,Pedestal
793,1,2,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,8,0,Pedestal
793,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,4,0,Pedestal
797,1,1,2,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,3,0,Techo
797,1,2,2,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,1,0,Techo
802,1,1,1,0.0,45,0,0,0,4,5,0,0,0,0,0,0,0,4,0,Pedestal
803,1,1,1,0.0,30,0,0,0,0,5,0,0,0,0,0,0,0,2,0,Pedestal
804,1,2,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,3,30,Pedestal
804,1,1,1,0.0,60,0,0,0,4,5,0,0,0,0,0,0,0,5,0,Pedestal
806,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,2,0,Pedestal
807,1,1,1,0.0,1,0,0,0,0,5,0,0,0,0,0,0,0,2,0,Pedestal
808,1,1,1,0.0,30,0,0,0,0,5,0,0,0,0,0,0,0,1,0,Pedestal
809,1,1,2,0.0,60,0,0,0,4,5,0,0,0,0,0,0,0,2,0,Techo
810,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,3,0,Pedestal
811,1,1,1,0.0,90,0,0,0,0,5,6,7,0,0,0,0,0,8,0,Pedestal
813,1,2,1,0.0,200,0,0,0,4,5,6,7,8,9,10,0,0,6,0,Pedestal
813,1,1,2,0.0,165,0,0,0,4,5,6,7,8,9,0,0,0,3,0,Techo
814,1,1,2,0.0,30,0,0,0,0,5,0,0,0,0,0,0,0,8,0,Techo
819,1,2,2,0.0,30,0,0,0,0,5,0,0,0,0,0,0,0,4,0,Techo
819,1,3,1,0.0,30,0,0,0,0,5,0,0,0,0,0,0,0,8,0,Pedestal
819,1,1,1,0.0,30,0,0,0,0,5,0,0,0,0,0,0,0,4,0,Pedestal
821,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,3,0,Pedestal
826,1,1,1,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,3,0,Pedestal
828,1,1,4,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,1,0,Pared
829,1,1,1,0.0,30,0,0,0,0,0,6,0,0,0,0,0,0,3,0,Pedestal
847,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,8,0,Pedestal
853,1,1,2,0.0,32,0,0,0,4,5,6,7,0,0,0,0,0,2,0,Techo
854,1,3,2,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,12,0,Techo
854,1,1,2,0.0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,15,Techo
854,1,2,2,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,8,0,Techo
858,1,1,3,0.0,30,0,0,0,4,5,6,0,0,0,0,0,0,2,0,Torre
860,1,1,2,0.0,30,0,0,0,0,5,0,0,0,0,0,0,0,2,0,Techo
861,1,1,2,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,3,0,Techo
868,1,1,1,0.0,15,0,0,0,4,0,0,0,0,0,0,0,0,12,0,Pedestal
872,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,4,0,Pedestal
875,1,1,3,0.0,60,0,0,0,4,5,0,0,0,0,0,0,0,2,0,Torre
876,1,1,2,0.0,5,0,0,0,0,5,0,0,0,0,0,0,0,2,0,Techo
877,1,1,2,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,2,0,Techo
881,1,1,1,0.0,150,0,0,0,4,5,6,7,8,0,0,0,0,4,0,Pedestal
887,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,2,0,Pedestal
903,1,1,1,0.0,60,0,0,0,0,5,6,0,0,0,0,0,0,3,0,Pedestal
908,1,1,2,0.0,60,0,0,0,4,5,0,0,0,0,0,0,0,3,0,Techo
911,1,1,1,0.0,60,0,0,0,4,5,0,0,0,0,0,0,0,2,0,Pedestal
912,1,2,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,6,0,Pedestal
912,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,6,0,Pedestal
913,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,5,0,Pedestal
915,1,1,2,0.0,30,0,0,0,4,5,0,0,0,0,0,0,0,3,0,Techo
917,1,1,1,0.0,90,0,0,3,0,0,0,7,0,0,10,0,0,2,0,Pedestal
918,1,1,1,0.0,15,0,0,0,4,0,0,0,0,0,0,0,0,1,30,Pedestal
919,1,1,1,0.0,90,0,0,3,4,5,0,0,0,0,0,0,0,2,0,Pedestal
919,1,2,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,1,0,Pedestal
924,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,8,0,Pedestal
925,1,1,1,0.0,60,0,0,0,4,5,0,0,0,0,0,0,0,3,0,Pedestal
926,1,1,1,0.0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,Pedestal
927,1,1,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,4,0,Pedestal
932,1,1,1,0.0,8,0,0,0,0,0,0,0,0,9,0,0,0,2,0,Pedestal
933,1,1,1,0.0,20,0,0,0,0,0,0,0,8,0,0,0,0,1,0,Pedestal
934,1,1,1,0.0,120,0,0,0,0,0,0,7,8,9,10,0,0,12,0,Pedestal
935,1,1,1,0.0,30,0,0,0,0,0,0,0,8,0,0,0,0,4,0,Pedestal
936,1,1,1,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,4,0,Pedestal
938,1,1,4,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,8,0,Pared
940,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,18,0,Pedestal
942,1,2,1,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,4,0,Pedestal
942,1,1,1,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,4,0,Pedestal
954,1,1,2,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,5,0,Techo
955,1,2,2,0.0,90,0,0,0,0,0,0,0,8,9,10,0,0,6,0,Techo
955,1,1,1,0.0,90,0,0,0,0,0,0,0,8,9,10,0,0,6,0,Pedestal
959,1,1,1,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,10,0,Pedestal
960,1,3,2,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,8,0,Techo
960,1,1,2,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,8,0,Techo
960,1,2,2,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,8,0,Techo
963,1,1,1,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,5,30,Pedestal
973,1,2,2,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,4,0,Techo
973,1,1,2,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,4,0,Techo
975,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,8,0,Pedestal
977,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,6,0,Pedestal
980,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,8,0,Pedestal
990,1,1,1,0.0,8,0,0,0,0,0,0,0,8,0,0,0,0,3,0,Pedestal
991,1,1,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,10,0,Pedestal
991,1,2,2,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,4,0,Techo
992,1,1,1,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,24,0,Pedestal
992,1,2,1,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,24,0,Pedestal
994,1,1,1,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,4,0,Pedestal
994,1,2,1,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,6,0,Pedestal
995,1,2,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,5,0,Techo
995,1,1,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,5,0,Techo
996,1,1,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,1,0,Techo
997,1,1,1,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,3,0,Pedestal
998,1,1,1,0.0,120,0,0,0,0,0,0,0,8,9,10,11,0,8,0,Pedestal
998,1,2,2,0.0,90,0,0,0,0,0,0,0,8,9,10,0,0,7,0,Techo
999,1,1,3,0.0,30,0,0,0,0,0,6,0,0,0,0,0,0,3,0,Torre
1009,1,1,3,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,4,0,Torre
1010,1,1,1,0.0,240,0,0,3,4,5,6,7,8,9,10,0,0,4,0,Pedestal
1011,1,1,2,0.0,300,1,2,3,4,5,6,7,8,9,10,11,12,4,0,Techo
1012,1,2,2,0.0,150,0,0,0,4,5,6,7,8,0,0,0,0,6,0,Techo
1012,1,3,2,0.0,150,0,0,0,4,5,6,7,8,0,0,0,0,5,0,Techo
1012,1,1,3,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,6,0,Torre
1013,1,1,2,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,8,0,Techo
1014,1,1,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,12,0,Techo
1015,1,2,1,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,2,30,Pedestal
1015,1,1,1,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,2,30,Pedestal
1016,1,1,1,0.0,180,0,0,0,0,0,6,7,8,9,10,11,0,8,0,Pedestal
1017,1,1,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,12,0,Pedestal
1017,1,2,1,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,10,0,Pedestal
1018,1,2,1,0.0,60,0,2,3,0,0,0,0,0,0,0,0,0,7,0,Pedestal
1018,1,1,4,0.0,60,0,2,3,0,0,0,0,0,0,0,0,0,1,0,Pared
1019,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,3,0,Pedestal
1021,1,1,1,0.0,90,0,0,0,0,0,6,7,8,9,0,0,0,1,0,Pedestal
1033,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,6,0,Pedestal
1033,1,2,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,4,0,Techo
1034,1,1,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,5,0,Pedestal
1034,1,2,2,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,3,0,Techo
1035,1,2,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,10,0,Pedestal
1035,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,10,0,Pedestal
1037,1,2,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,8,0,Techo
1037,1,1,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,6,0,Techo
1038,1,1,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,6,0,Techo
1038,1,2,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,7,0,Techo
1038,1,3,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,8,0,Techo
1039,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,6,0,Pedestal
1042,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,7,0,Pedestal
1045,1,1,1,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,3,0,Pedestal
1046,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,6,0,Pedestal
1046,1,2,2,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,8,0,Techo
1047,1,1,3,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,4,0,Torre
1048,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,10,0,Pedestal
1049,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,5,0,Pedestal
1050,1,1,1,0.0,150,0,0,0,0,0,6,7,8,9,10,0,0,8,0,Pedestal
1050,1,2,2,0.0,180,0,0,0,0,5,6,7,8,9,10,0,0,10,0,Techo
1052,1,1,3,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,4,0,Torre
1052,1,3,2,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,5,0,Techo
1052,1,5,2,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,5,0,Techo
1052,1,4,2,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,6,0,Techo
1052,1,2,2,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,5,0,Techo
1053,1,1,3,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,3,0,Torre
1055,1,1,2,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,8,0,Techo
1056,1,1,1,0.0,60,0,0,0,0,0,0,0,8,9,0,0,0,5,0,Pedestal
1057,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,8,0,Pedestal
1058,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,2,0,Pedestal
1058,1,2,1,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,4,0,Pedestal
1059,1,3,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,7,0,Pedestal
1059,1,1,1,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,5,0,Pedestal
1059,1,2,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,5,0,Pedestal
1064,1,1,1,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,4,0,Pedestal
1066,1,1,4,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,2,0,Pared
1069,1,2,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,5,0,Pedestal
1069,1,1,1,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,3,0,Pedestal
1070,1,2,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,3,0,Pedestal
1070,1,1,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,3,0,Pedestal
1071,1,2,1,0.0,50,0,0,0,0,0,6,7,0,0,0,0,0,7,0,Pedestal
1071,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,8,0,Pedestal
1074,1,4,2,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,5,0,Techo
1074,1,2,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,8,0,Pedestal
1074,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,12,0,Pedestal
1074,1,3,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,8,0,Pedestal
1075,1,1,3,0.0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,30,Torre
1076,1,1,1,0.0,90,0,0,0,4,5,6,0,0,0,0,0,0,2,0,Pedestal
1076,1,2,1,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,5,0,Pedestal
1077,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,8,0,Pedestal
1078,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,6,0,Pedestal
1080,1,1,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,6,0,Pedestal
1081,1,1,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,7,0,Pedestal
1082,1,1,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,4,0,Pedestal
1083,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,3,0,Pedestal
1087,1,3,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,8,0,Techo
1087,1,1,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,6,0,Techo
1087,1,2,2,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,8,0,Techo
1089,1,3,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,4,0,Pedestal
1089,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,3,0,Pedestal
1089,1,2,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,4,0,Pedestal
1092,1,1,1,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,2,0,Pedestal
1099,1,1,2,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,2,0,Techo
1100,1,1,1,0.0,90,0,0,0,0,0,0,0,8,9,10,0,0,4,0,Pedestal
1102,1,1,1,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,15,0,Pedestal
1103,1,2,1,0.0,80,0,0,0,4,5,6,7,8,9,0,0,0,2,0,Pedestal
1103,1,1,1,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,2,0,Pedestal
1106,1,2,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,11,0,Pedestal
1106,1,1,1,0.0,210,0,0,0,4,5,6,7,8,9,10,0,0,11,0,Pedestal
1107,1,1,3,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,8,0,Torre
1108,1,2,2,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,8,0,Techo
1108,1,3,2,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,4,0,Techo
1108,1,1,1,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,24,0,Pedestal
1109,1,1,1,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,8,0,Pedestal
1109,1,2,1,0.0,90,0,0,0,0,0,0,7,8,9,0,0,0,8,0,Pedestal
1110,1,1,1,0.0,20,0,0,0,0,0,0,0,0,0,10,0,0,8,0,Pedestal
1111,1,2,2,0.0,30,0,0,0,0,0,0,7,0,0,0,0,0,2,0,Techo
1111,1,1,1,0.0,60,0,0,0,0,0,0,7,8,0,0,0,0,2,0,Pedestal
1114,1,1,2,0.0,60,0,0,0,0,0,6,7,0,0,0,0,0,6,0,Techo
1120,1,1,1,0.0,120,0,0,3,4,0,0,0,0,9,10,0,0,16,0,Pedestal
1120,1,2,1,0.0,120,0,0,3,4,0,0,0,0,9,10,0,0,16,0,Pedestal
1122,1,2,2,0.0,150,0,0,0,4,5,6,7,8,0,0,0,0,3,0,Techo
1122,1,1,2,0.0,150,0,0,0,4,5,6,7,8,0,0,0,0,3,0,Techo
1123,1,1,1,0.0,150,0,0,3,4,5,6,7,0,0,0,0,0,5,0,Pedestal
1123,1,2,1,0.0,150,0,0,3,4,5,6,7,0,0,0,0,0,5,0,Pedestal
1124,1,3,2,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,1,0,Techo
1124,1,2,2,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,3,0,Techo
1124,1,1,2,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,6,0,Techo
1125,1,1,1,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,12,0,Pedestal
1125,1,2,1,0.0,120,0,0,0,0,0,6,7,8,9,0,0,0,24,0,Pedestal
1125,1,3,1,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,12,0,Pedestal
1125,1,4,2,0.0,365,1,2,3,4,5,6,7,8,9,10,11,12,24,0,Techo
1126,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,8,0,Pedestal
1129,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,4,0,Pedestal
1130,1,1,1,0.0,180,0,0,0,0,0,6,7,8,9,10,11,0,6,0,Pedestal
1132,1,1,1,0.0,90,0,0,0,0,0,6,7,8,0,0,0,0,6,0,Pedestal
1133,1,3,2,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,8,0,Techo
1133,1,2,2,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,8,0,Techo
1133,1,1,2,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,8,0,Techo
1134,1,1,1,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,8,0,Pedestal
1135,1,1,1,0.0,60,0,0,3,4,0,0,0,0,0,0,0,0,3,0,Pedestal
1136,1,1,1,0.0,150,0,0,0,0,5,6,7,8,9,0,0,0,3,0,Pedestal
1137,1,1,1,0.0,150,0,0,0,4,5,6,7,8,0,0,0,0,4,0,Pedestal
1138,1,2,1,0.0,180,0,0,0,4,5,6,7,8,9,0,0,0,10,0,Pedestal
1138,1,1,1,0.0,120,0,0,0,0,5,6,7,8,0,0,0,0,8,0,Pedestal
