folio,foliohog,id_panta,panta_tipo,panta_tam,panta_dia,panta_hor,panta_min,panta_uso1,panta_uso2,panta_uso3,panta_uso4,panta_uso9,panta_anio,panta_tipo_desc,panta_tam_desc
1065,1,1,4,2,7,4,0,1,0,0,0,0,2,Analógica,Entre 30” y 39” (Chica)
1066,1,1,3,2,7,9,0,1,2,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
1067,1,1,3,2,7,7,0,1,2,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
1067,1,2,3,2,7,6,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1068,1,4,2,3,3,5,0,0,0,3,4,0,4,LED,Entre 40” y 49” (Mediana)
1068,1,1,2,2,7,5,0,0,2,3,0,0,6,LED,Entre 30” y 39” (Chica)
1068,1,2,2,3,2,3,0,0,0,3,4,0,3,LED,Entre 40” y 49” (Mediana)
1068,1,3,2,3,7,5,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
1070,1,1,2,4,7,5,0,1,0,3,0,0,2,LED,Entre 50” y 60” (Grande)
1070,1,2,2,1,5,5,0,0,2,0,0,0,5,LED,Menor a 30” (muy chica)
1070,1,3,2,1,7,7,0,0,0,3,0,0,4,LED,Menor a 30” (muy chica)
1071,1,1,3,1,7,1,0,0,0,3,0,0,8,LCD o plasma,Menor a 30” (muy chica)
1072,1,1,4,1,7,2,0,0,2,3,0,0,1,Analógica,Menor a 30” (muy chica)
1073,1,1,3,3,7,4,0,0,0,3,4,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
1073,1,2,4,3,7,3,0,0,2,3,0,0,3,Analógica,Entre 40” y 49” (Mediana)
1074,1,1,2,2,7,10,0,1,2,3,4,0,1,LED,Entre 30” y 39” (Chica)
1074,1,2,2,3,7,8,0,1,2,3,4,0,1,LED,Entre 40” y 49” (Mediana)
1075,1,1,2,3,7,2,0,0,2,3,0,0,3,LED,Entre 40” y 49” (Mediana)
1076,1,1,3,2,7,5,0,0,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1077,1,2,3,1,7,3,0,0,0,3,0,0,3,LCD o plasma,Menor a 30” (muy chica)
1077,1,1,4,1,7,2,0,0,0,3,0,0,15,Analógica,Menor a 30” (muy chica)
1078,1,1,4,1,7,4,0,0,0,3,0,0,3,Analógica,Menor a 30” (muy chica)
1079,1,1,3,2,7,4,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1080,1,2,3,1,7,2,0,0,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
1080,1,1,4,2,7,2,0,0,0,3,0,0,4,Analógica,Entre 30” y 39” (Chica)
1081,1,1,4,2,7,5,0,0,0,3,0,0,1,Analógica,Entre 30” y 39” (Chica)
1082,1,1,3,2,7,4,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1083,1,1,3,3,7,3,0,0,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
1084,1,2,4,2,7,2,0,0,0,3,0,0,5,Analógica,Entre 30” y 39” (Chica)
1084,1,1,3,2,7,5,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1085,1,2,4,2,7,2,0,1,0,0,0,0,3,Analógica,Entre 30” y 39” (Chica)
1085,1,1,3,1,7,4,0,1,0,0,0,0,2,LCD o plasma,Menor a 30” (muy chica)
1086,1,1,3,2,7,8,0,1,0,0,0,0,6,LCD o plasma,Entre 30” y 39” (Chica)
1087,1,3,3,1,7,3,0,1,0,0,0,0,4,LCD o plasma,Menor a 30” (muy chica)
1087,1,1,3,2,7,2,0,1,0,0,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
1087,1,2,3,2,7,5,0,1,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
1088,1,1,3,3,7,4,0,1,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
1090,1,2,4,1,1,1,0,0,0,3,0,0,5,Analógica,Menor a 30” (muy chica)
1090,1,1,4,1,7,5,0,1,0,0,0,0,5,Analógica,Menor a 30” (muy chica)
1091,1,1,3,3,1,1,0,0,2,0,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
1093,1,1,2,4,7,9,0,0,2,3,0,0,1,LED,Entre 50” y 60” (Grande)
1094,1,1,4,1,7,8,30,1,2,3,0,0,99,Analógica,Menor a 30” (muy chica)
1095,1,1,3,2,7,5,0,1,0,0,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1096,1,1,3,2,7,6,0,1,0,3,0,0,6,LCD o plasma,Entre 30” y 39” (Chica)
1097,1,1,2,2,7,2,0,0,0,3,0,0,4,LED,Entre 30” y 39” (Chica)
1099,1,1,3,2,1,4,0,0,0,3,0,0,6,LCD o plasma,Entre 30” y 39” (Chica)
1100,1,1,2,5,7,5,0,0,2,3,0,0,2,LED,Mayor a 60” (Extra grande)
1100,1,2,2,4,7,6,0,0,2,3,0,0,1,LED,Entre 50” y 60” (Grande)
1101,1,2,3,1,7,2,0,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
1101,1,1,3,4,7,2,0,0,0,3,0,0,5,LCD o plasma,Entre 50” y 60” (Grande)
1102,1,1,3,3,7,12,0,1,2,3,4,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
1103,1,1,3,2,7,3,0,0,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1104,1,1,3,2,7,6,0,1,0,3,0,0,8,LCD o plasma,Entre 30” y 39” (Chica)
1105,1,1,2,4,7,10,3,1,2,3,0,0,3,LED,Entre 50” y 60” (Grande)
1106,1,1,3,1,7,10,0,1,0,3,0,0,4,LCD o plasma,Menor a 30” (muy chica)
1107,1,1,3,2,7,4,0,0,2,0,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1107,1,2,3,2,4,1,0,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
1108,1,1,2,3,7,12,0,0,2,3,4,0,1,LED,Entre 40” y 49” (Mediana)
1108,1,2,4,1,3,1,0,0,0,3,0,0,5,Analógica,Menor a 30” (muy chica)
1109,1,1,4,2,7,1,0,0,0,3,0,0,8,Analógica,Entre 30” y 39” (Chica)
1110,1,1,3,2,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1111,1,1,2,2,7,3,0,0,2,3,0,0,1,LED,Entre 30” y 39” (Chica)
1111,1,2,2,2,7,3,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
1112,1,1,4,1,7,2,0,0,0,3,4,0,5,Analógica,Menor a 30” (muy chica)
1113,1,1,2,3,7,5,0,0,2,3,4,0,3,LED,Entre 40” y 49” (Mediana)
1114,1,1,3,3,7,4,0,0,0,3,4,0,6,LCD o plasma,Entre 40” y 49” (Mediana)
1115,1,1,4,1,7,15,0,0,2,3,4,0,8,Analógica,Menor a 30” (muy chica)
1116,1,1,2,1,7,1,0,0,0,3,0,0,3,LED,Menor a 30” (muy chica)
1117,1,1,4,1,7,2,0,0,2,3,4,0,1,Analógica,Menor a 30” (muy chica)
1117,1,2,3,1,7,1,0,1,0,0,0,0,1,LCD o plasma,Menor a 30” (muy chica)
1118,1,1,4,3,7,12,0,1,2,3,4,0,5,Analógica,Entre 40” y 49” (Mediana)
1120,1,2,2,3,7,4,0,0,0,0,4,0,5,LED,Entre 40” y 49” (Mediana)
1120,1,1,2,4,5,5,0,0,0,0,4,0,3,LED,Entre 50” y 60” (Grande)
1121,1,1,1,3,7,7,0,0,0,3,4,0,1,OLED,Entre 40” y 49” (Mediana)
1121,1,2,2,2,3,4,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
1122,1,1,3,2,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1123,1,1,3,2,3,3,0,0,0,0,4,0,10,LCD o plasma,Entre 30” y 39” (Chica)
1124,1,2,3,2,3,3,0,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
1124,1,1,3,2,7,7,0,0,2,0,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1124,1,3,3,2,1,1,0,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
1125,1,1,3,2,7,6,0,1,2,3,4,0,10,LCD o plasma,Entre 30” y 39” (Chica)
1126,1,2,3,1,7,5,0,0,2,3,4,0,1,LCD o plasma,Menor a 30” (muy chica)
1126,1,1,3,1,7,3,0,0,2,0,0,0,1,LCD o plasma,Menor a 30” (muy chica)
1127,1,1,4,2,1,2,0,0,2,3,0,0,4,Analógica,Entre 30” y 39” (Chica)
1128,1,2,2,2,7,4,0,0,0,3,0,0,7,LED,Entre 30” y 39” (Chica)
1128,1,1,2,2,7,4,0,0,0,3,0,0,7,LED,Entre 30” y 39” (Chica)
1129,1,1,3,1,7,4,0,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
1130,1,1,3,1,7,6,0,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
1131,1,2,3,2,7,6,0,0,0,3,0,0,10,LCD o plasma,Entre 30” y 39” (Chica)
1131,1,1,3,2,7,6,0,0,0,3,0,0,6,LCD o plasma,Entre 30” y 39” (Chica)
1132,1,2,4,1,7,5,0,0,0,3,0,0,3,Analógica,Menor a 30” (muy chica)
1132,1,1,4,1,7,5,0,0,0,3,0,0,2,Analógica,Menor a 30” (muy chica)
1133,1,2,2,2,7,3,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
1133,1,1,2,3,7,4,0,0,2,3,0,0,5,LED,Entre 40” y 49” (Mediana)
1134,1,1,3,4,7,12,0,1,2,3,0,0,4,LCD o plasma,Entre 50” y 60” (Grande)
1135,1,2,3,2,7,4,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1135,1,1,3,3,7,10,0,1,2,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
1135,1,3,3,2,7,4,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1136,1,1,3,1,7,6,0,0,2,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
1137,1,1,3,2,7,3,0,0,0,3,4,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1138,1,1,3,2,7,3,0,0,0,0,4,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1139,1,2,4,3,5,5,0,0,0,3,4,0,4,Analógica,Entre 40” y 49” (Mediana)
1139,1,1,3,3,7,5,0,0,2,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
1140,1,1,3,3,7,1,0,0,0,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
1141,1,1,3,2,7,3,0,0,2,0,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1141,1,2,3,2,2,2,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1141,1,3,1,2,2,3,0,0,0,3,0,0,2,OLED,Entre 30” y 39” (Chica)
1142,1,1,2,2,7,6,0,0,0,3,0,0,5,LED,Entre 30” y 39” (Chica)
1143,1,1,2,4,7,4,0,0,0,3,0,0,1,LED,Entre 50” y 60” (Grande)
1143,1,2,2,3,7,2,0,0,2,0,0,0,3,LED,Entre 40” y 49” (Mediana)
1143,1,3,3,3,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
1144,1,1,2,2,7,4,0,1,2,3,0,0,2,LED,Entre 30” y 39” (Chica)
1145,1,1,3,2,7,3,0,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
1145,1,2,3,2,4,3,0,0,0,3,0,0,6,LCD o plasma,Entre 30” y 39” (Chica)
1146,1,1,2,3,7,4,0,0,2,0,0,0,2,LED,Entre 40” y 49” (Mediana)
1147,1,1,3,2,7,4,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1148,1,1,3,2,7,24,0,1,2,3,4,0,5,LCD o plasma,Entre 30” y 39” (Chica)
1148,1,2,2,2,2,3,0,0,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
1149,1,1,2,3,7,6,0,0,2,3,0,0,4,LED,Entre 40” y 49” (Mediana)
1150,1,1,3,2,7,5,0,0,2,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1151,1,1,4,2,7,3,0,0,0,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
1152,1,1,3,3,7,4,0,1,2,3,0,0,5,LCD o plasma,Entre 40” y 49” (Mediana)
1153,1,2,3,2,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1153,1,1,3,2,7,12,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1154,1,1,3,2,7,2,0,0,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
1155,1,1,3,4,7,3,0,0,0,3,0,0,6,LCD o plasma,Entre 50” y 60” (Grande)
1156,1,1,3,2,7,8,0,0,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1157,1,2,3,2,7,5,0,0,2,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1157,1,1,3,4,7,5,0,0,2,3,0,0,1,LCD o plasma,Entre 50” y 60” (Grande)
1158,1,1,3,3,7,4,0,0,0,3,0,0,5,LCD o plasma,Entre 40” y 49” (Mediana)
1159,1,1,4,1,7,3,0,0,0,3,0,0,5,Analógica,Menor a 30” (muy chica)
1160,1,1,2,2,7,5,0,1,2,0,0,0,3,LED,Entre 30” y 39” (Chica)
1161,1,1,2,2,7,6,0,0,2,3,0,0,3,LED,Entre 30” y 39” (Chica)
1161,1,2,2,1,7,5,0,0,2,3,0,0,2,LED,Menor a 30” (muy chica)
1162,1,1,2,2,7,10,0,0,2,3,0,0,1,LED,Entre 30” y 39” (Chica)
1164,1,1,3,2,7,2,0,0,2,0,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1165,1,1,3,2,7,12,0,0,2,3,0,0,7,LCD o plasma,Entre 30” y 39” (Chica)
1166,1,1,3,3,7,5,0,0,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
1166,1,2,3,2,7,2,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1167,1,3,3,3,7,4,0,0,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
1167,1,1,3,1,7,4,0,1,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
1167,1,2,3,1,7,5,0,1,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
1168,1,2,3,1,7,3,0,0,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
1168,1,1,3,2,7,6,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1169,1,1,3,3,7,6,0,1,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
1170,1,1,3,2,7,4,0,0,2,0,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1171,1,1,3,2,3,4,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1172,1,1,3,1,7,5,0,1,0,0,0,0,2,LCD o plasma,Menor a 30” (muy chica)
1172,1,2,3,2,7,6,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1173,1,3,3,2,7,4,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1173,1,2,3,2,7,4,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1173,1,1,3,2,7,3,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1174,1,1,4,4,7,10,0,1,2,3,4,0,6,Analógica,Entre 50” y 60” (Grande)
1175,1,1,3,2,7,10,0,1,2,3,4,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1176,1,1,3,2,2,1,0,1,0,0,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1177,1,1,4,1,7,10,0,1,2,3,4,0,1,Analógica,Menor a 30” (muy chica)
1178,1,1,4,2,7,5,0,1,0,3,0,0,5,Analógica,Entre 30” y 39” (Chica)
1178,1,2,4,2,7,4,0,1,0,3,0,0,6,Analógica,Entre 30” y 39” (Chica)
1179,1,1,3,2,7,8,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1180,1,1,4,2,7,10,0,0,0,3,4,0,6,Analógica,Entre 30” y 39” (Chica)
1181,1,1,3,2,7,1,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1181,1,2,3,2,7,1,0,0,0,3,0,0,7,LCD o plasma,Entre 30” y 39” (Chica)
1182,1,1,2,4,6,2,0,1,2,0,0,0,8,LED,Entre 50” y 60” (Grande)
1183,1,2,2,3,7,2,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
1183,1,1,2,2,7,2,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
1184,1,1,2,2,7,10,0,1,2,3,0,0,1,LED,Entre 30” y 39” (Chica)
1184,1,2,2,2,2,2,0,1,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
1185,1,1,2,2,7,5,0,1,0,3,0,0,3,LED,Entre 30” y 39” (Chica)
1185,1,2,3,2,7,5,0,1,0,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
1186,1,2,2,2,7,4,0,0,0,3,0,0,1,LED,Entre 30” y 39” (Chica)
1186,1,1,2,2,7,4,0,1,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
1187,1,1,4,2,7,4,0,1,0,0,0,0,5,Analógica,Entre 30” y 39” (Chica)
1188,1,1,4,1,7,4,0,0,0,3,0,0,1,Analógica,Menor a 30” (muy chica)
1189,1,1,4,1,7,3,0,0,0,3,0,0,10,Analógica,Menor a 30” (muy chica)
1190,1,1,4,2,7,7,0,1,0,3,0,0,1,Analógica,Entre 30” y 39” (Chica)
1191,1,1,4,2,7,5,0,1,0,0,0,0,2,Analógica,Entre 30” y 39” (Chica)
1192,1,1,3,2,7,10,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1193,1,2,3,2,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1193,1,1,4,2,7,3,0,0,0,3,0,0,5,Analógica,Entre 30” y 39” (Chica)
1194,1,1,3,2,7,3,0,1,0,0,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1194,1,2,3,3,7,3,0,1,0,0,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
1195,1,1,3,1,7,5,0,1,0,3,0,0,1,LCD o plasma,Menor a 30” (muy chica)
1196,1,1,3,2,7,10,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1196,1,2,4,1,7,2,0,1,0,0,0,0,2,Analógica,Menor a 30” (muy chica)
1197,1,1,3,4,7,8,0,1,0,3,0,0,3,LCD o plasma,Entre 50” y 60” (Grande)
1198,1,1,3,2,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1199,1,1,3,3,7,6,0,1,0,3,0,0,4,LCD o plasma,Entre 40” y 49” (Mediana)
1200,1,4,3,4,7,3,0,0,0,3,0,0,1,LCD o plasma,Entre 50” y 60” (Grande)
1200,1,3,3,2,7,2,0,1,0,0,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1200,1,2,3,2,7,2,0,1,0,0,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1200,1,1,3,3,7,7,0,1,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
1201,1,1,3,1,7,6,0,1,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
1202,1,1,4,2,7,6,0,1,0,3,0,0,1,Analógica,Entre 30” y 39” (Chica)
1203,1,1,3,2,7,6,0,1,0,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
1204,1,1,3,4,7,1,0,0,0,3,0,0,2,LCD o plasma,Entre 50” y 60” (Grande)
1205,1,1,3,2,7,2,0,0,0,3,0,0,6,LCD o plasma,Entre 30” y 39” (Chica)
1205,1,2,3,2,7,6,0,0,2,3,0,0,5,LCD o plasma,Entre 30” y 39” (Chica)
1206,1,1,3,2,7,5,0,1,0,3,0,0,4,LCD o plasma,Entre 30” y 39” (Chica)
1206,1,2,3,2,7,2,0,0,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1207,1,1,3,2,7,4,0,1,0,0,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1208,1,1,3,1,7,6,0,1,0,3,0,0,2,LCD o plasma,Menor a 30” (muy chica)
1209,1,1,4,1,7,4,0,1,0,3,0,0,8,Analógica,Menor a 30” (muy chica)
1210,1,3,4,2,7,2,0,0,0,3,0,0,3,Analógica,Entre 30” y 39” (Chica)
1210,1,1,4,2,7,4,0,1,0,0,0,0,2,Analógica,Entre 30” y 39” (Chica)
1210,1,2,4,2,7,2,0,0,0,3,0,0,3,Analógica,Entre 30” y 39” (Chica)
1211,1,1,2,3,7,4,0,0,0,3,0,0,2,LED,Entre 40” y 49” (Mediana)
1211,1,2,3,3,7,2,0,0,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
1212,1,1,3,2,7,2,0,0,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1213,1,1,3,4,7,1,0,0,0,0,4,0,1,LCD o plasma,Entre 50” y 60” (Grande)
1214,1,1,4,3,7,6,0,0,2,3,4,0,2,Analógica,Entre 40” y 49” (Mediana)
1215,1,1,3,3,1,5,0,0,0,3,4,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
1215,1,3,2,3,7,3,0,0,2,3,0,0,2,LED,Entre 40” y 49” (Mediana)
1215,1,2,2,2,7,5,0,0,2,3,4,0,1,LED,Entre 30” y 39” (Chica)
1216,1,3,4,1,7,6,0,0,0,3,4,0,2,Analógica,Menor a 30” (muy chica)
1216,1,1,2,3,7,5,0,0,2,3,0,0,7,LED,Entre 40” y 49” (Mediana)
1216,1,2,4,2,7,5,0,0,0,3,4,0,3,Analógica,Entre 30” y 39” (Chica)
1217,1,1,3,1,7,12,0,1,2,3,0,0,4,LCD o plasma,Menor a 30” (muy chica)
1218,1,1,3,2,7,12,0,1,2,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1220,1,2,3,3,7,1,0,0,0,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
1220,1,1,3,4,7,3,0,0,0,3,0,0,3,LCD o plasma,Entre 50” y 60” (Grande)
1221,1,1,4,2,7,6,0,0,2,0,0,0,20,Analógica,Entre 30” y 39” (Chica)
1222,1,1,3,3,7,10,0,1,2,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
1222,1,2,3,3,7,3,0,0,2,0,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
1222,1,3,3,3,7,3,0,0,2,0,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
1223,1,1,4,2,7,10,0,1,2,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
1224,1,1,3,5,7,5,0,0,0,3,0,0,1,LCD o plasma,Mayor a 60” (Extra grande)
1225,1,2,2,3,2,1,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
1225,1,1,2,5,7,1,0,0,0,3,0,0,4,LED,Mayor a 60” (Extra grande)
1226,1,1,3,2,7,4,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1227,1,1,3,3,7,6,0,1,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
1228,1,1,3,2,7,5,0,1,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1229,1,1,3,2,7,5,0,1,0,3,0,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1230,1,1,3,2,7,6,0,0,0,3,4,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1230,1,2,3,2,6,7,0,0,0,3,4,0,3,LCD o plasma,Entre 30” y 39” (Chica)
1231,1,1,2,2,5,3,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
1232,1,3,4,2,7,3,0,0,2,3,0,0,1,Analógica,Entre 30” y 39” (Chica)
1232,1,2,3,4,7,4,0,1,2,0,0,0,8,LCD o plasma,Entre 50” y 60” (Grande)
1232,1,1,3,2,4,3,0,0,2,3,0,0,7,LCD o plasma,Entre 30” y 39” (Chica)
1233,1,1,4,3,7,6,0,0,0,3,4,0,2,Analógica,Entre 40” y 49” (Mediana)
1234,1,2,3,4,7,10,0,0,0,3,4,0,7,LCD o plasma,Entre 50” y 60” (Grande)
1234,1,1,3,3,7,10,0,0,2,3,4,0,8,LCD o plasma,Entre 40” y 49” (Mediana)
1235,1,1,4,3,7,10,0,0,2,3,0,0,3,Analógica,Entre 40” y 49” (Mediana)
1236,1,1,3,3,7,1,0,0,2,3,0,0,1,LCD o plasma,Entre 40” y 49” (Mediana)
1236,1,2,4,1,1,1,0,0,2,0,0,0,1,Analógica,Menor a 30” (muy chica)
1237,1,1,4,3,7,1,30,0,0,3,4,0,10,Analógica,Entre 40” y 49” (Mediana)
1238,1,1,4,1,7,2,1,0,0,3,4,0,12,Analógica,Menor a 30” (muy chica)
1239,1,1,2,2,7,4,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
1240,1,1,3,3,7,10,0,1,2,3,0,0,2,LCD o plasma,Entre 40” y 49” (Mediana)
1241,1,1,3,2,7,5,0,1,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1242,1,1,3,3,7,5,0,1,0,3,0,0,3,LCD o plasma,Entre 40” y 49” (Mediana)
1243,1,1,3,2,7,5,0,1,0,3,0,0,6,LCD o plasma,Entre 30” y 39” (Chica)
1244,1,1,2,4,7,1,0,0,2,0,0,0,1,LED,Entre 50” y 60” (Grande)
1244,1,2,2,3,6,1,30,0,0,3,0,0,3,LED,Entre 40” y 49” (Mediana)
1244,1,3,3,5,1,0,20,1,0,0,0,0,6,LCD o plasma,Mayor a 60” (Extra grande)
1246,1,2,2,2,7,2,0,0,2,0,0,0,2,LED,Entre 30” y 39” (Chica)
1246,1,1,2,4,7,3,0,0,2,0,0,0,3,LED,Entre 50” y 60” (Grande)
1247,1,2,2,1,6,6,0,0,2,3,0,0,4,LED,Menor a 30” (muy chica)
1247,1,1,2,2,7,3,0,0,0,3,0,0,4,LED,Entre 30” y 39” (Chica)
1247,1,3,4,2,1,3,0,0,2,3,0,0,10,Analógica,Entre 30” y 39” (Chica)
1248,1,3,4,1,7,1,0,0,0,3,0,0,15,Analógica,Menor a 30” (muy chica)
1248,1,1,4,1,7,2,0,0,0,3,0,0,15,Analógica,Menor a 30” (muy chica)
1248,1,2,4,1,7,2,0,0,0,3,0,0,25,Analógica,Menor a 30” (muy chica)
1249,1,1,3,2,7,4,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1250,1,1,3,2,7,2,0,0,0,0,4,0,4,LCD o plasma,Entre 30” y 39” (Chica)
1250,1,2,3,2,7,4,0,0,0,3,0,0,6,LCD o plasma,Entre 30” y 39” (Chica)
1251,1,1,2,2,7,4,0,0,0,3,0,0,2,LED,Entre 30” y 39” (Chica)
1252,1,2,3,9,2,3,0,0,2,0,0,0,5,LCD o plasma,No sabe
1252,1,1,9,3,7,2,0,1,0,0,0,0,3,No sabe,Entre 40” y 49” (Mediana)
1254,1,2,3,2,7,5,0,0,0,3,0,0,1,LCD o plasma,Entre 30” y 39” (Chica)
1254,1,1,3,2,7,6,0,0,0,3,0,0,2,LCD o plasma,Entre 30” y 39” (Chica)
1255,1,1,2,3,7,3,0,0,0,3,0,0,4,LED,Entre 40” y 49” (Mediana)
1256,1,1,2,3,7,4,0,0,0,3,0,0,1,LED,Entre 40” y 49” (Mediana)
