folio,foliohog,id_calefac,calef_tipo,calef_otro,calef_dia,calef_hor,calef_min,calef_adqu,calef_anio,calef_tipo_desc,calef_adqu_desc
7662,1,1,3, ,30,2,0,2,1,Eléctrico de torre,Usado
7701,1,1,1, ,60,3,0,1,1,Eléctrico con aceite térmico,Nuevo
7712,1,1,1, ,90,12,0,1,3,Eléctrico con aceite térmico,Nuevo
7737,1,1,1, ,60,4,0,1,10,Eléctrico con aceite térmico,Nuevo
7782,1,1,3, ,30,0,30,2,1,Eléctrico de torre,Usado
7783,1,1,1, ,30,5,0,1,1,Eléctrico con aceite térmico,Nuevo
7796,1,1,4, ,15,0,30,1,5,De gas,Nuevo
7815,1,1,1, ,30,5,0,1,1,Eléctrico con aceite térmico,Nuevo
7815,1,2,1, ,20,5,0,1,1,Eléctrico con aceite térmico,Nuevo
7832,1,1,3, ,30,4,0,1,12,Eléctrico de torre,Nuevo
7833,1,1,2, ,30,3,0,1,2,Eléctrico de resistencia,Nuevo
7839,1,1,1, ,60,4,0,2,6,Eléctrico con aceite térmico,Usado
7883,1,1,2, ,15,5,0,1,1,Eléctrico de resistencia,Nuevo
7887,1,1,2, ,4,0,15,2,6,Eléctrico de resistencia,Usado
7895,1,1,2, ,80,6,0,1,1,Eléctrico de resistencia,Nuevo
7972,1,1,2, ,2,3,0,1,11,Eléctrico de resistencia,Nuevo
7979,1,2,3, ,4,1,0,1,1,Eléctrico de torre,Nuevo
7979,1,1,2, ,16,3,0,1,5,Eléctrico de resistencia,Nuevo
8012,1,1,3, ,40,1,0,1,1,Eléctrico de torre,Nuevo
8019,1,1,5,MINIESPLIT,30,0,20,1,11,Otro tipo de calefactor (especifica),Nuevo
8021,1,1,1, ,30,2,0,1,10,Eléctrico con aceite térmico,Nuevo
8035,1,1,2, ,3,6,0,1,3,Eléctrico de resistencia,Nuevo
8044,1,1,1, ,60,4,0,1,2,Eléctrico con aceite térmico,Nuevo
8062,1,1,2, ,30,2,0,1,5,Eléctrico de resistencia,Nuevo
8088,1,1,1, ,15,4,0,1,6,Eléctrico con aceite térmico,Nuevo
8089,1,1,3, ,30,1,0,2,99,Eléctrico de torre,Usado
8120,1,1,2, ,60,3,0,1,1,Eléctrico de resistencia,Nuevo
8126,1,1,2, ,3,1,30,1,2,Eléctrico de resistencia,Nuevo
8139,1,1,2, ,30,1,0,1,1,Eléctrico de resistencia,Nuevo
8144,1,1,4, ,60,2,0,1,2,De gas,Nuevo
8154,1,1,4, ,30,4,0,1,6,De gas,Nuevo
8162,1,1,2, ,60,8,0,2,14,Eléctrico de resistencia,Usado
8162,1,2,2, ,12,12,0,2,8,Eléctrico de resistencia,Usado
8163,1,1,2, ,7,0,30,1,1,Eléctrico de resistencia,Nuevo
8164,1,1,1, ,2,2,0,2,1,Eléctrico con aceite térmico,Usado
8171,1,1,3, ,15,1,0,1,1,Eléctrico de torre,Nuevo
8172,1,1,5,MINISPLIT,999,99,99,1,8,Otro tipo de calefactor (especifica),Nuevo
8177,1,2,4, ,365,0,20,1,4,De gas,Nuevo
8177,1,1,4, ,365,0,20,1,2,De gas,Nuevo
8179,1,1,4, ,40,2,0,1,5,De gas,Nuevo
8189,1,1,2, ,30,1,0,1,20,Eléctrico de resistencia,Nuevo
8197,1,1,4, ,30,0,30,1,4,De gas,Nuevo
8212,1,1,2, ,8,6,0,2,99,Eléctrico de resistencia,Usado
8219,1,1,2, ,3,1,0,1,1,Eléctrico de resistencia,Nuevo
8232,1,1,2, ,7,1,0,1,4,Eléctrico de resistencia,Nuevo
8235,1,1,4, ,5,2,0,2,7,De gas,Usado
8239,1,1,3, ,30,3,0,1,1,Eléctrico de torre,Nuevo
8240,1,1,1, ,60,8,0,1,4,Eléctrico con aceite térmico,Nuevo
8240,1,2,3, ,60,10,0,1,3,Eléctrico de torre,Nuevo
8246,1,1,3, ,10,0,45,2,2,Eléctrico de torre,Usado
8252,1,1,2, ,30,3,0,1,3,Eléctrico de resistencia,Nuevo
8261,1,1,3, ,90,2,0,1,6,Eléctrico de torre,Nuevo
8267,1,1,3, ,7,2,0,1,1,Eléctrico de torre,Nuevo
8276,1,1,4, ,20,0,30,1,3,De gas,Nuevo
8279,1,1,2, ,15,5,0,1,5,Eléctrico de resistencia,Nuevo
8283,1,1,3, ,4,6,0,1,3,Eléctrico de torre,Nuevo
8283,1,2,3, ,4,6,0,1,7,Eléctrico de torre,Nuevo
8290,1,1,2, ,30,3,0,1,14,Eléctrico de resistencia,Nuevo
8290,1,2,2, ,30,4,0,1,14,Eléctrico de resistencia,Nuevo
8295,1,1,1, ,10,5,0,1,30,Eléctrico con aceite térmico,Nuevo
8302,1,1,1, ,15,6,0,1,1,Eléctrico con aceite térmico,Nuevo
8313,1,2,2, ,90,3,0,2,1,Eléctrico de resistencia,Usado
8313,1,1,1, ,90,6,0,2,99,Eléctrico con aceite térmico,Usado
8326,1,1,1, ,3,3,0,2,99,Eléctrico con aceite térmico,Usado
8332,1,1,2, ,90,0,30,1,1,Eléctrico de resistencia,Nuevo
8344,1,1,1, ,12,2,0,1,5,Eléctrico con aceite térmico,Nuevo
8355,1,1,1, ,30,2,0,1,8,Eléctrico con aceite térmico,Nuevo
8370,1,2,2, ,39,1,30,1,3,Eléctrico de resistencia,Nuevo
8370,1,1,2, ,30,1,0,1,1,Eléctrico de resistencia,Nuevo
8371,1,1,4, ,16,2,0,1,5,De gas,Nuevo
8376,1,1,2, ,60,10,0,1,1,Eléctrico de resistencia,Nuevo
8378,1,1,4, ,30,99,99,1,6,De gas,Nuevo
8386,1,1,3, ,60,0,20,1,3,Eléctrico de torre,Nuevo
8401,1,1,1, ,30,8,0,1,9,Eléctrico con aceite térmico,Nuevo
8411,1,1,2, ,90,7,0,1,2,Eléctrico de resistencia,Nuevo
8442,1,1,1, ,30,3,0,2,99,Eléctrico con aceite térmico,Usado
8454,1,1,1, ,15,2,0,1,4,Eléctrico con aceite térmico,Nuevo
8480,1,1,3, ,60,2,0,2,1,Eléctrico de torre,Usado
8504,1,1,1, ,1,6,0,2,99,Eléctrico con aceite térmico,Usado
8506,1,1,2, ,60,3,0,1,2,Eléctrico de resistencia,Nuevo
8510,1,1,4, ,60,10,0,1,2,De gas,Nuevo
8525,1,1,1, ,31,99,99,1,1,Eléctrico con aceite térmico,Nuevo
8551,1,1,3, ,6,0,30,1,2,Eléctrico de torre,Nuevo
8588,1,1,4, ,999,99,99,1,10,De gas,Nuevo
8607,1,1,2, ,7,6,0,2,99,Eléctrico de resistencia,Usado
8613,1,1,2, ,5,1,0,1,2,Eléctrico de resistencia,Nuevo
8624,1,1,2, ,30,99,99,1,1,Eléctrico de resistencia,Nuevo
8627,1,1,3, ,30,5,0,1,1,Eléctrico de torre,Nuevo
8629,1,1,3, ,30,8,0,2,3,Eléctrico de torre,Usado
8633,1,1,3, ,30,3,0,1,2,Eléctrico de torre,Nuevo
8647,1,1,3, ,8,0,20,1,1,Eléctrico de torre,Nuevo
8673,1,1,2, ,120,3,0,1,1,Eléctrico de resistencia,Nuevo
8693,1,1,3, ,16,4,0,1,2,Eléctrico de torre,Nuevo
8740,1,1,2, ,10,1,0,1,10,Eléctrico de resistencia,Nuevo
8741,1,1,2, ,30,0,30,1,1,Eléctrico de resistencia,Nuevo
8751,1,1,2, ,90,6,0,1,2,Eléctrico de resistencia,Nuevo
8758,1,1,4, ,7,0,20,1,11,De gas,Nuevo
8761,1,1,2, ,10,0,15,1,1,Eléctrico de resistencia,Nuevo
8766,1,1,3, ,2,2,0,2,4,Eléctrico de torre,Usado
8766,1,2,3, ,2,2,0,2,4,Eléctrico de torre,Usado
8776,1,1,1, ,3,4,0,2,1,Eléctrico con aceite térmico,Usado
8776,1,2,2, ,7,5,0,1,1,Eléctrico de resistencia,Nuevo
8781,1,1,2, ,33,2,0,1,1,Eléctrico de resistencia,Nuevo
8804,1,1,1, ,15,5,0,2,2,Eléctrico con aceite térmico,Usado
8826,1,2,3, ,60,2,0,1,1,Eléctrico de torre,Nuevo
8826,1,1,3, ,60,2,0,1,1,Eléctrico de torre,Nuevo
8829,1,1,2, ,30,2,0,1,4,Eléctrico de resistencia,Nuevo
8839,1,1,2, ,120,2,0,1,4,Eléctrico de resistencia,Nuevo
8858,1,1,1, ,30,8,0,1,3,Eléctrico con aceite térmico,Nuevo
9026,1,1,2, ,60,2,0,1,1,Eléctrico de resistencia,Nuevo
9050,1,1,1, ,200,0,20,1,5,Eléctrico con aceite térmico,Nuevo
9165,1,1,1, ,16,2,0,1,3,Eléctrico con aceite térmico,Nuevo
9172,1,1,1, ,20,4,0,1,2,Eléctrico con aceite térmico,Nuevo
9181,1,1,1, ,90,1,0,1,1,Eléctrico con aceite térmico,Nuevo
9212,1,1,3, ,15,3,0,1,3,Eléctrico de torre,Nuevo
9217,1,1,2, ,90,1,0,1,2,Eléctrico de resistencia,Nuevo
9239,1,1,2, ,45,3,0,1,1,Eléctrico de resistencia,Nuevo
9249,1,1,4, ,90,3,0,1,3,De gas,Nuevo
9440,1,1,1, ,30,3,0,2,5,Eléctrico con aceite térmico,Usado
9448,1,1,2, ,10,4,0,1,1,Eléctrico de resistencia,Nuevo
9451,1,1,2, ,30,3,0,1,15,Eléctrico de resistencia,Nuevo
9463,1,1,1, ,60,0,30,1,1,Eléctrico con aceite térmico,Nuevo
9484,1,1,2, ,30,1,0,1,7,Eléctrico de resistencia,Nuevo
9596,1,1,2, ,30,12,0,1,1,Eléctrico de resistencia,Nuevo
9658,1,1,2, ,60,4,0,1,1,Eléctrico de resistencia,Nuevo
9727,1,1,1, ,20,8,0,1,1,Eléctrico con aceite térmico,Nuevo
9793,1,1,9, ,30,1,30,1,5,No sabe,Nuevo
10158,1,1,2, ,15,1,0,1,5,Eléctrico de resistencia,Nuevo
10700,1,1,1, ,30,1,0,1,1,Eléctrico con aceite térmico,Nuevo
10705,1,1,2, ,16,3,0,1,15,Eléctrico de resistencia,Nuevo
10709,1,1,3, ,30,0,20,1,5,Eléctrico de torre,Nuevo
10736,1,1,5,ES  TIPO PEDESTAL PEQUEÑO COMO VENTILADOR,40,2,0,1,5,Otro tipo de calefactor (especifica),Nuevo
10743,1,1,1, ,1,0,30,1,5,Eléctrico con aceite térmico,Nuevo
10761,1,1,4, ,4,0,30,1,1,De gas,Nuevo
10824,1,1,1, ,30,3,0,2,4,Eléctrico con aceite térmico,Usado
10883,1,1,2, ,60,2,0,1,1,Eléctrico de resistencia,Nuevo
10895,1,1,2, ,7,0,30,1,10,Eléctrico de resistencia,Nuevo
10904,1,1,2, ,30,0,20,1,2,Eléctrico de resistencia,Nuevo
10927,1,1,3, ,30,2,0,1,1,Eléctrico de torre,Nuevo
10948,1,1,1, ,30,0,40,1,1,Eléctrico con aceite térmico,Nuevo
10988,1,1,1, ,40,6,0,2,1,Eléctrico con aceite térmico,Usado
11178,1,1,3, ,999,1,30,1,2,Eléctrico de torre,Nuevo
11223,1,1,1, ,4,0,45,1,1,Eléctrico con aceite térmico,Nuevo
11230,1,1,2, ,60,4,0,2,3,Eléctrico de resistencia,Usado
11241,1,1,2, ,25,2,0,1,2,Eléctrico de resistencia,Nuevo
11536,1,1,2, ,15,3,0,1,1,Eléctrico de resistencia,Nuevo
11545,1,1,3, ,3,3,0,1,10,Eléctrico de torre,Nuevo
11567,1,1,2, ,30,12,0,1,1,Eléctrico de resistencia,Nuevo
11599,1,1,3, ,70,2,0,1,3,Eléctrico de torre,Nuevo
11837,1,1,2, ,30,8,0,1,1,Eléctrico de resistencia,Nuevo
11845,1,1,2, ,999,99,99,1,6,Eléctrico de resistencia,Nuevo
11941,1,1,2, ,60,1,0,2,99,Eléctrico de resistencia,Usado
12031,1,1,9, ,3,2,0,1,3,No sabe,Nuevo
12038,1,1,2, ,20,5,0,1,1,Eléctrico de resistencia,Nuevo
12038,1,2,2, ,20,5,0,1,1,Eléctrico de resistencia,Nuevo
12186,1,1,2, ,30,1,0,1,4,Eléctrico de resistencia,Nuevo
12518,1,1,2, ,6,1,0,1,1,Eléctrico de resistencia,Nuevo
12661,1,1,2, ,30,2,0,1,5,Eléctrico de resistencia,Nuevo
12760,1,1,4, ,90,12,0,1,1,De gas,Nuevo
12760,1,2,4, ,90,12,0,1,1,De gas,Nuevo
12897,1,1,3, ,30,0,10,1,4,Eléctrico de torre,Nuevo
12924,1,1,1, ,30,3,0,1,1,Eléctrico con aceite térmico,Nuevo
12943,1,1,1, ,30,6,0,1,6,Eléctrico con aceite térmico,Nuevo
12994,1,1,2, ,30,2,0,1,4,Eléctrico de resistencia,Nuevo
13075,1,1,2, ,60,4,0,1,1,Eléctrico de resistencia,Nuevo
13120,1,2,1, ,30,3,0,1,10,Eléctrico con aceite térmico,Nuevo
13120,1,1,1, ,30,2,0,1,10,Eléctrico con aceite térmico,Nuevo
13165,1,1,1, ,90,6,0,1,2,Eléctrico con aceite térmico,Nuevo
13179,1,1,1, ,80,2,0,1,10,Eléctrico con aceite térmico,Nuevo
13180,1,1,2, ,90,2,0,1,5,Eléctrico de resistencia,Nuevo
13243,1,1,2, ,20,2,0,1,1,Eléctrico de resistencia,Nuevo
13364,1,1,2, ,15,3,0,1,4,Eléctrico de resistencia,Nuevo
13384,1,1,2, ,60,3,0,2,6,Eléctrico de resistencia,Usado
13430,1,3,3, ,45,3,0,1,3,Eléctrico de torre,Nuevo
13430,1,2,3, ,45,3,0,1,3,Eléctrico de torre,Nuevo
13430,1,1,3, ,45,3,0,1,3,Eléctrico de torre,Nuevo
13552,1,1,5,UN APARATO MUY MODRNO,3,8,0,1,8,Otro tipo de calefactor (especifica),Nuevo
13587,1,1,1, ,20,3,0,1,5,Eléctrico con aceite térmico,Nuevo
13617,1,1,1, ,30,0,30,1,15,Eléctrico con aceite térmico,Nuevo
13707,1,1,2, ,20,0,20,1,2,Eléctrico de resistencia,Nuevo
13734,1,1,1, ,60,4,0,1,2,Eléctrico con aceite térmico,Nuevo
13821,1,1,4, ,20,2,0,1,10,De gas,Nuevo
14086,1,1,2, ,104,1,0,1,1,Eléctrico de resistencia,Nuevo
14102,1,1,3, ,7,8,0,1,8,Eléctrico de torre,Nuevo
14177,1,1,2, ,5,0,30,2,2,Eléctrico de resistencia,Usado
14227,1,1,2, ,15,3,0,1,3,Eléctrico de resistencia,Nuevo
14508,1,1,2, ,15,4,0,1,8,Eléctrico de resistencia,Nuevo
14577,1,1,1, ,3,1,0,1,6,Eléctrico con aceite térmico,Nuevo
15223,1,1,2, ,30,10,0,1,2,Eléctrico de resistencia,Nuevo
15241,1,1,2, ,60,0,20,1,3,Eléctrico de resistencia,Nuevo
15307,1,1,2, ,36,4,0,2,2,Eléctrico de resistencia,Usado
15380,1,1,3, ,30,1,30,1,3,Eléctrico de torre,Nuevo
15414,1,1,2, ,60,0,30,2,1,Eléctrico de resistencia,Usado
15532,1,1,2, ,60,3,0,1,2,Eléctrico de resistencia,Nuevo
15956,1,1,5,ES TIPO VENTILADOR,15,3,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16021,1,1,2, ,1,4,0,2,3,Eléctrico de resistencia,Usado
16091,1,1,5,MINISPLIT,10,4,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16093,1,1,5,MINISPLIT INVERTER,10,5,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16096,1,1,5,MINISPLIT,90,1,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16101,1,1,2, ,20,4,0,1,1,Eléctrico de resistencia,Nuevo
16102,1,1,3, ,20,1,0,2,1,Eléctrico de torre,Usado
16106,1,1,5,MINISPLIT,10,6,0,1,6,Otro tipo de calefactor (especifica),Nuevo
16110,1,2,5,MINISPLIT INVERTER,5,4,0,1,8,Otro tipo de calefactor (especifica),Nuevo
16110,1,1,2, ,5,2,0,1,2,Eléctrico de resistencia,Nuevo
16113,1,1,5,MINISPLIT,5,2,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16114,1,1,3, ,30,4,0,1,3,Eléctrico de torre,Nuevo
16116,1,1,2, ,4,1,0,1,1,Eléctrico de resistencia,Nuevo
16117,1,1,4, ,10,2,0,1,1,De gas,Nuevo
16118,1,1,1, ,15,8,0,1,3,Eléctrico con aceite térmico,Nuevo
16119,1,1,1, ,5,10,0,1,6,Eléctrico con aceite térmico,Nuevo
16123,1,1,4, ,30,3,0,1,5,De gas,Nuevo
16127,1,1,2, ,60,9,0,1,2,Eléctrico de resistencia,Nuevo
16134,1,1,2, ,20,2,0,1,5,Eléctrico de resistencia,Nuevo
16144,1,1,4, ,14,3,0,1,1,De gas,Nuevo
16146,1,1,4, ,30,6,0,1,2,De gas,Nuevo
16147,1,1,2, ,60,5,0,1,1,Eléctrico de resistencia,Nuevo
16148,1,1,5,MINISPLIT INVERTER,30,6,0,2,2,Otro tipo de calefactor (especifica),Usado
16153,1,1,5,MINISPLIT,15,3,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16154,1,1,1, ,15,3,0,1,2,Eléctrico con aceite térmico,Nuevo
16157,1,1,3, ,3,2,0,2,3,Eléctrico de torre,Usado
16159,1,1,2, ,10,5,0,1,2,Eléctrico de resistencia,Nuevo
16163,1,1,4, ,30,6,0,1,3,De gas,Nuevo
16164,1,1,4, ,40,5,0,1,6,De gas,Nuevo
16164,1,2,4, ,40,3,0,1,5,De gas,Nuevo
16165,1,1,5,MINISPLIT ENCENDIDO/APAGADO,90,8,0,2,7,Otro tipo de calefactor (especifica),Usado
16166,1,1,4, ,60,4,0,1,10,De gas,Nuevo
16170,1,1,5,MINISPLIT DE ENCENDIDO Y APAGADO,90,8,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16170,1,2,5,MINISPLIT DE ENCENDIDO Y APAGADO,90,8,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16171,1,2,5,MINISPLIT,90,12,0,1,10,Otro tipo de calefactor (especifica),Nuevo
16171,1,1,5,MINISPLIT,90,12,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16172,1,5,4, ,90,6,0,1,3,De gas,Nuevo
16172,1,3,5,MINISPLIT,90,6,0,1,7,Otro tipo de calefactor (especifica),Nuevo
16172,1,2,5,MINISPLIT,90,6,0,1,7,Otro tipo de calefactor (especifica),Nuevo
16172,1,1,5,MINISPLIT,60,6,0,1,7,Otro tipo de calefactor (especifica),Nuevo
16172,1,4,4, ,90,3,0,1,5,De gas,Nuevo
16174,1,1,4, ,3,10,0,1,8,De gas,Nuevo
16176,1,1,4, ,21,2,0,1,1,De gas,Nuevo
16178,1,1,5,MINI SPLIT INVERTER,5,4,0,2,1,Otro tipo de calefactor (especifica),Usado
16179,1,1,5,DE VENTANA,15,4,0,1,8,Otro tipo de calefactor (especifica),Nuevo
16179,1,2,5,MINISPILT DE ENCENDIDO Y APAGADO,30,7,0,1,8,Otro tipo de calefactor (especifica),Nuevo
16182,1,1,4, ,30,4,0,1,2,De gas,Nuevo
16183,1,1,3, ,20,5,0,1,2,Eléctrico de torre,Nuevo
16188,1,1,5,MINISPLIT ENCENDIDO APAGADO,90,3,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16189,1,1,2, ,15,0,30,1,2,Eléctrico de resistencia,Nuevo
16194,1,1,2, ,40,4,0,1,1,Eléctrico de resistencia,Nuevo
16194,1,2,2, ,40,3,0,1,1,Eléctrico de resistencia,Nuevo
16203,1,1,2, ,40,17,0,2,8,Eléctrico de resistencia,Usado
16209,1,1,5,MINISPLIT DE ENCENDIDO Y APAGADO,5,3,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16219,1,1,4, ,10,6,0,1,6,De gas,Nuevo
16222,1,1,2, ,10,4,0,1,3,Eléctrico de resistencia,Nuevo
16226,1,1,1, ,90,1,0,1,3,Eléctrico con aceite térmico,Nuevo
16227,1,1,4, ,10,2,0,1,9,De gas,Nuevo
16228,1,1,2, ,5,1,0,2,3,Eléctrico de resistencia,Usado
16229,1,1,1, ,90,2,0,1,5,Eléctrico con aceite térmico,Nuevo
16231,1,1,5,MINISPLI,10,2,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16232,1,1,3, ,10,3,0,1,1,Eléctrico de torre,Nuevo
16233,1,1,5,MINISPLIT,3,2,0,1,10,Otro tipo de calefactor (especifica),Nuevo
16235,1,1,4, ,30,4,0,1,4,De gas,Nuevo
16253,1,1,5,MINISPLIT ENCENDIDO APAGADO,30,4,0,1,7,Otro tipo de calefactor (especifica),Nuevo
16253,1,2,5,MINISPLIT ENCENDIDO APAGADO,30,2,0,1,7,Otro tipo de calefactor (especifica),Nuevo
16254,1,2,5,MINISPLIT DE ENCENDIDO Y APAGADO,60,2,0,1,7,Otro tipo de calefactor (especifica),Nuevo
16254,1,1,4, ,30,4,0,1,20,De gas,Nuevo
16257,1,1,5,CENTRAL,90,12,0,2,10,Otro tipo de calefactor (especifica),Usado
16259,1,1,5,MINISPLIT INVERTER,90,4,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16259,1,2,5,MINISPLIT INVERTER,90,7,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16260,1,1,5,CALENTADOR DE GAS DE PIEDRAS REFRACTARIAS,30,4,0,1,15,Otro tipo de calefactor (especifica),Nuevo
16261,1,1,5,MINISPLIT DE ENCENDIDO Y APAGADO,90,8,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16262,1,3,5,MINISPLIT ENCENDIDO APAGADO,5,5,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16262,1,2,4, ,60,5,0,1,11,De gas,Nuevo
16262,1,1,5,MINISPLIT ENCENDIDO Y APAGADO,5,5,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16267,1,3,5,MINISPLIT ENCENDIDO APAGADO,12,3,0,1,6,Otro tipo de calefactor (especifica),Nuevo
16267,1,2,5,MINISPLIT ENCENDIDO APAGADO,45,3,0,1,6,Otro tipo de calefactor (especifica),Nuevo
16267,1,1,5,MINISPLIT ENCENDIDO APAGADO,45,3,0,1,10,Otro tipo de calefactor (especifica),Nuevo
16277,1,1,1, ,60,1,0,2,3,Eléctrico con aceite térmico,Usado
16280,1,1,3, ,60,1,0,1,2,Eléctrico de torre,Nuevo
16286,1,1,2, ,10,4,0,2,2,Eléctrico de resistencia,Usado
16302,1,1,5,MINISPLIT ENCENDIDO Y APAGADO,7,6,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16305,1,2,5,MINISPLIT INVERTER,90,9,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16305,1,1,5,MINISPLIT ENCENDIDO APAGADO,90,8,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16306,1,1,5,MINISPLIT INVERTER,90,2,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16307,1,1,5,MINISPLIT INVERTER,90,3,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16307,1,2,5,MINISPLIT INVERTER,90,3,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16308,1,1,2, ,90,2,0,1,34,Eléctrico de resistencia,Nuevo
16312,1,1,3, ,32,0,20,1,1,Eléctrico de torre,Nuevo
16316,1,1,4, ,30,8,0,1,7,De gas,Nuevo
16321,1,1,5,MINISPLIT ENCENDIDO APAGADO,90,6,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16328,1,1,5,MINISPLIT DE ENCENDIDO APAGADO,30,2,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16328,1,2,2, ,30,2,0,1,1,Eléctrico de resistencia,Nuevo
16336,1,1,3, ,20,4,0,1,4,Eléctrico de torre,Nuevo
16336,1,2,5,CLIMA DE VENTANA,10,1,0,1,20,Otro tipo de calefactor (especifica),Nuevo
16338,1,1,5,MINISPLIT ENCENDIDO/APAGADO,30,3,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16339,1,1,2, ,15,4,0,1,1,Eléctrico de resistencia,Nuevo
16344,1,1,2, ,7,3,0,2,1,Eléctrico de resistencia,Usado
16348,1,1,4, ,35,8,0,2,6,De gas,Usado
16351,1,1,5,MINISPLIT ENCENDIDO APAGADO,40,5,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16351,1,2,5,MINISPLIT ENCENDIDO APAGADO,120,5,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16351,1,3,5,MINISPLIT INVERTER,120,5,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16365,1,1,2, ,30,0,30,1,2,Eléctrico de resistencia,Nuevo
16367,1,2,2, ,6,1,0,1,1,Eléctrico de resistencia,Nuevo
16367,1,1,2, ,21,2,0,1,1,Eléctrico de resistencia,Nuevo
16368,1,1,5,MINISPLIT ENCENDIDO Y APAGADO,18,7,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16369,1,1,5,MINISPLIT ENCENDIDO APAGADO,90,5,0,1,5,Otro tipo de calefactor (especifica),Nuevo
16369,1,2,5,MINISPLIT INVERTER,90,5,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16370,1,1,5,MINISPLIT INVERTE,15,5,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16371,1,1,3, ,9,3,0,2,1,Eléctrico de torre,Usado
16376,1,1,5,MINISPLIT DE ENCENDIDO Y APAGADO,30,6,30,1,3,Otro tipo de calefactor (especifica),Nuevo
16383,1,1,5,NMINISPLIT DE ENCENDIDO APAGADO,90,3,0,1,6,Otro tipo de calefactor (especifica),Nuevo
16388,1,1,2, ,13,3,0,1,1,Eléctrico de resistencia,Nuevo
16396,1,1,2, ,6,4,0,1,3,Eléctrico de resistencia,Nuevo
16398,1,2,5,MINISPLIT DE ENCENDIDO Y APAGADO,40,6,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16398,1,1,5,SON MINISPLIT DE ENCENDIDO Y APAGADO,40,6,0,1,4,Otro tipo de calefactor (especifica),Nuevo
16400,1,1,5,INVERTER,30,8,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16401,1,1,4, ,25,5,0,2,3,De gas,Usado
16405,1,1,2, ,45,3,0,1,2,Eléctrico de resistencia,Nuevo
16415,1,1,5,MINISPLIT,1,8,0,1,6,Otro tipo de calefactor (especifica),Nuevo
16421,1,2,2, ,30,2,0,1,1,Eléctrico de resistencia,Nuevo
16421,1,1,3, ,30,2,0,1,3,Eléctrico de torre,Nuevo
16426,1,2,5,MINISPLIT DE ENCENDIDO APAGADO,90,6,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16426,1,1,5,MINISPLIT DE ENCENDIDO APADADO,90,8,0,1,2,Otro tipo de calefactor (especifica),Nuevo
16432,1,1,5,MINISPLIT INVERTER,90,3,0,1,1,Otro tipo de calefactor (especifica),Nuevo
16433,1,1,5,MINISPLIT INVERTER,30,6,0,1,8,Otro tipo de calefactor (especifica),Nuevo
16439,1,1,3, ,60,5,0,1,8,Eléctrico de torre,Nuevo
16440,1,1,2, ,60,4,0,1,2,Eléctrico de resistencia,Nuevo
16440,1,2,2, ,60,4,0,1,2,Eléctrico de resistencia,Nuevo
16441,1,1,5,MINSPLIT ENCENDIDO APAGADO,150,2,0,1,3,Otro tipo de calefactor (especifica),Nuevo
16450,1,1,2, ,4,2,0,2,2,Eléctrico de resistencia,Usado
16454,1,1,4, ,30,6,0,2,6,De gas,Usado
16455,1,2,2, ,60,2,0,1,6,Eléctrico de resistencia,Nuevo
16455,1,1,2, ,60,8,0,1,1,Eléctrico de resistencia,Nuevo
16456,1,1,2, ,30,4,0,1,1,Eléctrico de resistencia,Nuevo
16457,1,1,2, ,30,3,0,1,99,Eléctrico de resistencia,Nuevo
16458,1,1,1, ,30,4,0,1,4,Eléctrico con aceite térmico,Nuevo
16459,1,1,2, ,7,6,0,1,2,Eléctrico de resistencia,Nuevo
16460,1,1,4, ,90,12,0,1,8,De gas,Nuevo
16463,1,1,2, ,60,8,0,2,1,Eléctrico de resistencia,Usado
