folio,foliohog,id_focos,foco_num,foco_hor,foco_min,foco_fluor,foco_led,foco_incan,foco_lugar_desc
21257,1,2,0,0,0,0,0,0,Sala – Comedor
21257,1,1,1,8,0,0,0,1,La cocina
21257,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21257,1,5,1,3,0,0,0,1,El patio
21258,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21258,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21258,1,6,0,0,0,0,0,0,La cochera o calle
21258,1,5,0,0,0,0,0,0,El patio
21258,1,4,1,4,0,0,0,1,Todas las recámaras
21258,1,3,1,2,0,0,0,1,Todos los baños
21258,1,1,1,3,0,0,0,1,La cocina
21258,1,2,0,0,0,0,0,0,Sala – Comedor
21259,1,1,1,0,30,1,0,0,La cocina
21259,1,2,0,0,0,0,0,0,Sala – Comedor
21259,1,3,1,0,3,1,0,0,Todos los baños
21259,1,4,1,1,0,1,0,0,Todas las recámaras
21259,1,5,0,0,0,0,0,0,El patio
21259,1,6,0,0,0,0,0,0,La cochera o calle
21259,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21259,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21260,1,7,1,2,0,1,0,0,Escaleras o pasillos interiores
21260,1,6,1,0,30,1,0,0,La cochera o calle
21260,1,5,1,0,30,1,0,0,El patio
21260,1,4,3,1,0,3,0,0,Todas las recámaras
21260,1,3,1,1,0,1,0,0,Todos los baños
21260,1,2,1,1,0,1,0,0,Sala – Comedor
21260,1,1,1,1,30,1,0,0,La cocina
21260,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21261,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21261,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21261,1,6,1,3,0,1,0,0,La cochera o calle
21261,1,5,1,0,30,1,0,0,El patio
21261,1,4,2,0,30,2,0,0,Todas las recámaras
21261,1,3,2,0,30,2,0,0,Todos los baños
21261,1,2,0,0,0,0,0,0,Sala – Comedor
21261,1,1,1,9,0,1,0,0,La cocina
21262,1,1,2,2,30,2,0,0,La cocina
21262,1,2,4,10,0,0,4,0,Sala – Comedor
21262,1,3,2,2,0,2,0,0,Todos los baños
21262,1,4,1,3,0,1,0,0,Todas las recámaras
21262,1,5,0,0,0,0,0,0,El patio
21262,1,6,2,10,0,2,0,0,La cochera o calle
21262,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21262,1,8,2,2,0,2,0,0,Otros espacios de la vivienda
21263,1,1,1,4,0,1,0,0,La cocina
21263,1,2,1,2,0,1,0,0,Sala – Comedor
21263,1,3,1,1,0,1,0,0,Todos los baños
21263,1,8,1,11,0,1,0,0,Otros espacios de la vivienda
21263,1,5,2,2,0,2,0,0,El patio
21263,1,6,0,0,0,0,0,0,La cochera o calle
21263,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21263,1,4,2,5,0,2,0,0,Todas las recámaras
21265,1,1,1,3,0,0,0,1,La cocina
21265,1,2,0,0,0,0,0,0,Sala – Comedor
21265,1,3,1,2,0,0,0,1,Todos los baños
21265,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21265,1,5,1,3,0,0,0,1,El patio
21265,1,6,0,0,0,0,0,0,La cochera o calle
21265,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21265,1,4,2,3,0,0,0,2,Todas las recámaras
21266,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21266,1,6,0,0,0,0,0,0,La cochera o calle
21266,1,5,1,3,0,0,0,1,El patio
21266,1,4,7,3,0,0,0,7,Todas las recámaras
21266,1,3,1,1,30,0,0,1,Todos los baños
21266,1,2,2,3,0,0,0,2,Sala – Comedor
21266,1,1,1,2,0,0,0,1,La cocina
21266,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21267,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21267,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21267,1,6,0,0,0,0,0,0,La cochera o calle
21267,1,5,1,3,0,1,0,0,El patio
21267,1,4,1,3,0,1,0,0,Todas las recámaras
21267,1,3,0,0,0,0,0,0,Todos los baños
21267,1,1,1,3,0,1,0,0,La cocina
21267,1,2,0,0,0,0,0,0,Sala – Comedor
21268,1,1,1,3,0,1,0,0,La cocina
21268,1,2,0,0,0,0,0,0,Sala – Comedor
21268,1,3,1,1,0,1,0,0,Todos los baños
21268,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21268,1,5,0,0,0,0,0,0,El patio
21268,1,6,0,0,0,0,0,0,La cochera o calle
21268,1,7,2,3,0,2,0,0,Escaleras o pasillos interiores
21268,1,4,2,1,0,2,0,0,Todas las recámaras
21269,1,6,0,0,0,0,0,0,La cochera o calle
21269,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21269,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21269,1,5,0,0,0,0,0,0,El patio
21269,1,2,0,0,0,0,0,0,Sala – Comedor
21269,1,3,1,0,30,1,0,0,Todos los baños
21269,1,4,1,2,0,1,0,0,Todas las recámaras
21269,1,1,1,3,0,1,0,0,La cocina
21270,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21270,1,6,0,0,0,0,0,0,La cochera o calle
21270,1,5,0,0,0,0,0,0,El patio
21270,1,4,1,1,0,1,0,0,Todas las recámaras
21270,1,3,1,0,20,0,0,1,Todos los baños
21270,1,2,0,0,0,0,0,0,Sala – Comedor
21270,1,1,1,1,0,0,0,1,La cocina
21270,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21271,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21271,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21271,1,6,0,0,0,0,0,0,La cochera o calle
21271,1,5,0,0,0,0,0,0,El patio
21271,1,4,2,2,0,1,0,1,Todas las recámaras
21271,1,3,1,1,0,1,0,0,Todos los baños
21271,1,1,1,2,0,0,0,1,La cocina
21271,1,2,0,0,0,0,0,0,Sala – Comedor
21272,1,5,1,1,0,1,0,0,El patio
21272,1,4,1,2,0,1,0,0,Todas las recámaras
21272,1,3,1,1,0,1,0,0,Todos los baños
21272,1,2,0,0,0,0,0,0,Sala – Comedor
21272,1,1,1,3,0,0,0,1,La cocina
21272,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21272,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21272,1,6,0,0,0,0,0,0,La cochera o calle
21273,1,5,1,3,0,1,0,0,El patio
21273,1,4,2,2,0,2,0,0,Todas las recámaras
21273,1,3,0,0,0,0,0,0,Todos los baños
21273,1,2,0,0,0,0,0,0,Sala – Comedor
21273,1,1,2,1,0,2,0,0,La cocina
21273,1,6,0,0,0,0,0,0,La cochera o calle
21273,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21273,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21274,1,1,2,5,0,2,0,0,La cocina
21274,1,2,0,0,0,0,0,0,Sala – Comedor
21274,1,3,1,0,30,1,0,0,Todos los baños
21274,1,4,3,0,30,2,0,1,Todas las recámaras
21274,1,5,0,0,0,0,0,0,El patio
21274,1,6,3,10,0,3,0,0,La cochera o calle
21274,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21274,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21275,1,1,2,2,0,0,0,2,La cocina
21275,1,2,0,0,0,0,0,0,Sala – Comedor
21275,1,3,0,0,0,0,0,0,Todos los baños
21275,1,4,4,4,0,3,0,1,Todas las recámaras
21275,1,5,1,2,0,1,0,0,El patio
21275,1,6,0,0,0,0,0,0,La cochera o calle
21275,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21275,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21276,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21276,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21276,1,6,0,0,0,0,0,0,La cochera o calle
21276,1,5,1,2,0,1,0,0,El patio
21276,1,4,3,2,0,3,0,0,Todas las recámaras
21276,1,3,1,3,0,1,0,0,Todos los baños
21276,1,1,1,2,0,1,0,0,La cocina
21276,1,2,0,0,0,0,0,0,Sala – Comedor
21277,1,1,1,2,0,0,0,1,La cocina
21277,1,2,0,0,0,0,0,0,Sala – Comedor
21277,1,3,0,0,0,0,0,0,Todos los baños
21277,1,4,2,1,0,0,0,2,Todas las recámaras
21277,1,5,0,0,0,0,0,0,El patio
21277,1,6,0,0,0,0,0,0,La cochera o calle
21277,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21277,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21278,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21278,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21278,1,6,1,0,20,1,0,0,La cochera o calle
21278,1,5,0,0,0,0,0,0,El patio
21278,1,4,2,0,30,2,0,0,Todas las recámaras
21278,1,3,0,0,0,0,0,0,Todos los baños
21278,1,2,1,0,10,1,0,0,Sala – Comedor
21278,1,1,1,0,30,1,0,0,La cocina
21279,1,5,0,0,0,0,0,0,El patio
21279,1,6,0,0,0,0,0,0,La cochera o calle
21279,1,7,2,0,30,2,0,0,Escaleras o pasillos interiores
21279,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21279,1,1,1,0,30,1,0,0,La cocina
21279,1,4,1,0,40,1,0,0,Todas las recámaras
21279,1,3,1,0,2,1,0,0,Todos los baños
21279,1,2,0,0,0,0,0,0,Sala – Comedor
21280,1,3,1,0,45,0,0,1,Todos los baños
21280,1,2,0,0,0,0,0,0,Sala – Comedor
21280,1,1,1,3,0,0,0,1,La cocina
21280,1,5,0,0,0,0,0,0,El patio
21280,1,4,3,3,0,0,0,3,Todas las recámaras
21280,1,6,2,2,0,0,0,2,La cochera o calle
21280,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21280,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21281,1,3,1,1,0,1,0,0,Todos los baños
21281,1,2,0,0,0,0,0,0,Sala – Comedor
21281,1,1,1,4,0,1,0,0,La cocina
21281,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21281,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21281,1,6,0,0,0,0,0,0,La cochera o calle
21281,1,5,1,1,0,1,0,0,El patio
21281,1,4,2,3,0,2,0,0,Todas las recámaras
21282,1,1,1,1,0,1,0,0,La cocina
21282,1,2,2,3,0,1,1,0,Sala – Comedor
21282,1,3,0,0,0,0,0,0,Todos los baños
21282,1,4,2,1,0,0,2,0,Todas las recámaras
21282,1,5,2,10,0,0,2,0,El patio
21282,1,6,1,0,0,1,0,0,La cochera o calle
21282,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21282,1,8,1,1,0,0,1,0,Otros espacios de la vivienda
21283,1,1,1,1,0,1,0,0,La cocina
21283,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21283,1,2,2,1,0,2,0,0,Sala – Comedor
21283,1,3,1,1,0,1,0,0,Todos los baños
21283,1,4,5,0,20,5,0,0,Todas las recámaras
21283,1,5,0,0,0,0,0,0,El patio
21283,1,6,0,0,0,0,0,0,La cochera o calle
21283,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21284,1,8,5,12,0,5,0,0,Otros espacios de la vivienda
21284,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21284,1,6,3,12,30,3,0,0,La cochera o calle
21284,1,5,1,1,0,1,0,0,El patio
21284,1,4,2,2,0,2,0,0,Todas las recámaras
21284,1,3,1,12,0,1,0,0,Todos los baños
21284,1,2,0,0,0,0,0,0,Sala – Comedor
21284,1,1,3,13,0,3,0,0,La cocina
21285,1,7,1,3,0,0,1,0,Escaleras o pasillos interiores
21285,1,6,0,0,0,0,0,0,La cochera o calle
21285,1,5,1,3,0,0,1,0,El patio
21285,1,4,3,2,0,0,3,0,Todas las recámaras
21285,1,3,1,3,0,0,1,0,Todos los baños
21285,1,2,0,0,0,0,0,0,Sala – Comedor
21285,1,1,2,3,0,0,2,0,La cocina
21285,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21286,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21286,1,1,4,4,0,1,0,3,La cocina
21286,1,2,0,0,0,0,0,0,Sala – Comedor
21286,1,3,2,0,30,2,0,0,Todos los baños
21286,1,4,2,3,0,2,0,0,Todas las recámaras
21286,1,5,0,0,0,0,0,0,El patio
21286,1,6,0,0,0,0,0,0,La cochera o calle
21286,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21287,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21287,1,1,1,5,0,1,0,0,La cocina
21287,1,2,2,5,0,2,0,0,Sala – Comedor
21287,1,3,1,2,0,1,0,0,Todos los baños
21287,1,4,1,5,0,1,0,0,Todas las recámaras
21287,1,5,1,2,0,1,0,0,El patio
21287,1,6,2,3,0,2,0,0,La cochera o calle
21287,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21288,1,1,0,0,0,0,0,0,La cocina
21288,1,2,0,0,0,0,0,0,Sala – Comedor
21288,1,3,0,0,0,0,0,0,Todos los baños
21288,1,4,2,2,0,2,0,0,Todas las recámaras
21288,1,5,1,11,0,1,0,0,El patio
21288,1,6,0,0,0,0,0,0,La cochera o calle
21288,1,7,2,1,0,2,0,0,Escaleras o pasillos interiores
21288,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21289,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21289,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21289,1,1,1,4,0,0,0,1,La cocina
21289,1,2,0,0,0,0,0,0,Sala – Comedor
21289,1,3,0,0,0,0,0,0,Todos los baños
21289,1,4,1,4,0,0,0,1,Todas las recámaras
21289,1,5,0,0,0,0,0,0,El patio
21289,1,6,0,0,0,0,0,0,La cochera o calle
21290,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21290,1,2,0,0,0,0,0,0,Sala – Comedor
21290,1,3,0,0,0,0,0,0,Todos los baños
21290,1,4,1,2,0,1,0,0,Todas las recámaras
21290,1,5,1,2,0,0,0,1,El patio
21290,1,6,0,0,0,0,0,0,La cochera o calle
21290,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21290,1,1,1,3,0,0,0,1,La cocina
21291,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21291,1,8,1,5,0,1,0,0,Otros espacios de la vivienda
21291,1,6,0,0,0,0,0,0,La cochera o calle
21291,1,5,0,0,0,0,0,0,El patio
21291,1,4,3,5,0,3,0,0,Todas las recámaras
21291,1,3,2,3,0,2,0,0,Todos los baños
21291,1,2,0,0,0,0,0,0,Sala – Comedor
21291,1,1,1,4,0,0,0,1,La cocina
21292,1,4,2,2,0,2,0,0,Todas las recámaras
21292,1,5,2,7,0,2,0,0,El patio
21292,1,6,0,0,0,0,0,0,La cochera o calle
21292,1,7,1,4,0,1,0,0,Escaleras o pasillos interiores
21292,1,1,1,4,0,0,0,1,La cocina
21292,1,2,1,2,0,0,0,1,Sala – Comedor
21292,1,3,1,3,0,1,0,0,Todos los baños
21292,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21293,1,4,2,0,40,2,0,0,Todas las recámaras
21293,1,3,1,1,0,1,0,0,Todos los baños
21293,1,2,0,0,0,0,0,0,Sala – Comedor
21293,1,1,0,0,0,0,0,0,La cocina
21293,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21293,1,5,1,0,15,1,0,0,El patio
21293,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21293,1,6,1,2,0,1,0,0,La cochera o calle
21294,1,7,1,0,30,1,0,0,Escaleras o pasillos interiores
21294,1,6,0,0,0,0,0,0,La cochera o calle
21294,1,1,0,0,0,0,0,0,La cocina
21294,1,2,1,4,0,1,0,0,Sala – Comedor
21294,1,3,0,0,0,0,0,0,Todos los baños
21294,1,4,2,3,0,2,0,0,Todas las recámaras
21294,1,8,1,1,0,1,0,0,Otros espacios de la vivienda
21294,1,5,1,0,30,1,0,0,El patio
21295,1,1,1,2,0,1,0,0,La cocina
21295,1,2,0,0,0,0,0,0,Sala – Comedor
21295,1,3,1,0,15,1,0,0,Todos los baños
21295,1,4,1,0,10,1,0,0,Todas las recámaras
21295,1,5,2,0,30,2,0,0,El patio
21295,1,6,1,10,30,1,0,0,La cochera o calle
21295,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21295,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21296,1,1,1,0,20,0,0,1,La cocina
21296,1,2,0,0,0,0,0,0,Sala – Comedor
21296,1,3,0,0,0,0,0,0,Todos los baños
21296,1,4,3,0,10,0,0,3,Todas las recámaras
21296,1,5,0,0,0,0,0,0,El patio
21296,1,6,0,0,0,0,0,0,La cochera o calle
21296,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21296,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21297,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21297,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21297,1,6,0,0,0,0,0,0,La cochera o calle
21297,1,5,1,0,15,1,0,0,El patio
21297,1,4,2,4,0,2,0,0,Todas las recámaras
21297,1,3,1,1,0,1,0,0,Todos los baños
21297,1,1,1,1,0,1,0,0,La cocina
21297,1,2,1,1,0,1,0,0,Sala – Comedor
21298,1,8,2,0,30,2,0,0,Otros espacios de la vivienda
21298,1,6,0,0,0,0,0,0,La cochera o calle
21298,1,5,0,0,0,0,0,0,El patio
21298,1,4,1,0,30,1,0,0,Todas las recámaras
21298,1,3,1,1,0,1,0,0,Todos los baños
21298,1,2,1,1,0,1,0,0,Sala – Comedor
21298,1,1,1,1,0,1,0,0,La cocina
21298,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21299,1,8,1,11,0,0,0,1,Otros espacios de la vivienda
21299,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21299,1,6,0,0,0,0,0,0,La cochera o calle
21299,1,5,1,0,5,0,0,1,El patio
21299,1,4,1,0,30,0,0,1,Todas las recámaras
21299,1,3,0,0,0,0,0,0,Todos los baños
21299,1,2,0,0,0,0,0,0,Sala – Comedor
21299,1,1,1,0,30,0,0,1,La cocina
21300,1,1,1,2,10,0,0,1,La cocina
21300,1,8,2,2,10,0,0,2,Otros espacios de la vivienda
21300,1,7,1,3,30,0,0,1,Escaleras o pasillos interiores
21300,1,6,0,0,0,0,0,0,La cochera o calle
21300,1,5,0,0,0,0,0,0,El patio
21300,1,4,1,3,0,0,0,1,Todas las recámaras
21300,1,3,1,2,10,0,0,1,Todos los baños
21300,1,2,0,0,0,0,0,0,Sala – Comedor
21301,1,1,1,2,0,1,0,0,La cocina
21301,1,2,0,0,0,0,0,0,Sala – Comedor
21301,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21301,1,7,1,12,0,1,0,0,Escaleras o pasillos interiores
21301,1,6,0,0,0,0,0,0,La cochera o calle
21301,1,5,0,0,0,0,0,0,El patio
21301,1,4,1,3,0,0,0,1,Todas las recámaras
21301,1,3,1,2,0,0,0,1,Todos los baños
21302,1,3,1,0,30,1,0,0,Todos los baños
21302,1,1,1,3,0,1,0,0,La cocina
21302,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21302,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21302,1,6,0,0,0,0,0,0,La cochera o calle
21302,1,5,0,0,0,0,0,0,El patio
21302,1,4,2,0,30,2,0,0,Todas las recámaras
21302,1,2,0,0,0,0,0,0,Sala – Comedor
21303,1,1,1,4,0,0,0,1,La cocina
21303,1,2,1,4,0,0,0,1,Sala – Comedor
21303,1,3,0,0,0,0,0,0,Todos los baños
21303,1,4,2,2,0,0,0,2,Todas las recámaras
21303,1,5,0,0,0,0,0,0,El patio
21303,1,6,0,0,0,0,0,0,La cochera o calle
21303,1,7,1,3,0,0,0,1,Escaleras o pasillos interiores
21303,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21304,1,5,0,0,0,0,0,0,El patio
21304,1,4,0,0,0,0,0,0,Todas las recámaras
21304,1,6,1,11,0,1,0,0,La cochera o calle
21304,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21304,1,2,0,0,0,0,0,0,Sala – Comedor
21304,1,1,1,0,30,1,0,0,La cocina
21304,1,3,1,0,30,1,0,0,Todos los baños
21304,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21305,1,5,0,0,0,0,0,0,El patio
21305,1,6,0,0,0,0,0,0,La cochera o calle
21305,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21305,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21305,1,3,1,2,0,1,0,0,Todos los baños
21305,1,4,2,1,0,2,0,0,Todas las recámaras
21305,1,2,2,4,0,2,0,0,Sala – Comedor
21305,1,1,1,4,0,0,0,1,La cocina
21306,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21306,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21306,1,2,1,4,0,1,0,0,Sala – Comedor
21306,1,1,1,4,0,1,0,0,La cocina
21306,1,6,1,10,0,1,0,0,La cochera o calle
21306,1,5,0,0,0,0,0,0,El patio
21306,1,4,2,4,0,2,0,0,Todas las recámaras
21306,1,3,1,1,0,1,0,0,Todos los baños
21307,1,2,1,3,0,0,0,1,Sala – Comedor
21307,1,1,1,0,30,0,0,1,La cocina
21307,1,8,1,0,15,0,0,1,Otros espacios de la vivienda
21307,1,7,1,7,0,0,0,1,Escaleras o pasillos interiores
21307,1,6,0,0,0,0,0,0,La cochera o calle
21307,1,3,1,0,30,0,0,1,Todos los baños
21307,1,5,0,0,0,0,0,0,El patio
21307,1,4,2,1,0,0,0,2,Todas las recámaras
21308,1,6,1,13,0,1,0,0,La cochera o calle
21308,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21308,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21308,1,4,2,2,0,2,0,0,Todas las recámaras
21308,1,1,1,5,0,1,0,0,La cocina
21308,1,2,1,1,0,1,0,0,Sala – Comedor
21308,1,3,1,1,0,1,0,0,Todos los baños
21308,1,5,0,0,0,0,0,0,El patio
21309,1,3,1,1,0,1,0,0,Todos los baños
21309,1,2,0,0,0,0,0,0,Sala – Comedor
21309,1,1,1,2,0,1,0,0,La cocina
21309,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21309,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21309,1,4,2,0,30,2,0,0,Todas las recámaras
21309,1,5,0,0,0,0,0,0,El patio
21309,1,6,0,0,0,0,0,0,La cochera o calle
21310,1,1,1,3,30,1,0,0,La cocina
21310,1,2,2,3,30,2,0,0,Sala – Comedor
21310,1,3,1,1,0,1,0,0,Todos los baños
21310,1,4,2,1,0,2,0,0,Todas las recámaras
21310,1,5,0,0,0,0,0,0,El patio
21310,1,6,2,6,0,2,0,0,La cochera o calle
21310,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21310,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21311,1,4,2,4,0,2,0,0,Todas las recámaras
21311,1,5,1,1,0,1,0,0,El patio
21311,1,6,4,6,0,0,0,4,La cochera o calle
21311,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21311,1,3,1,0,30,1,0,0,Todos los baños
21311,1,2,1,0,20,1,0,0,Sala – Comedor
21311,1,1,1,4,0,1,0,0,La cocina
21311,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21312,1,4,2,1,30,2,0,0,Todas las recámaras
21312,1,6,0,0,0,0,0,0,La cochera o calle
21312,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21312,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21312,1,5,0,0,0,0,0,0,El patio
21312,1,3,1,0,40,1,0,0,Todos los baños
21312,1,2,1,1,30,1,0,0,Sala – Comedor
21312,1,1,1,1,0,1,0,0,La cocina
21313,1,5,1,0,30,1,0,0,El patio
21313,1,6,3,1,0,2,0,1,La cochera o calle
21313,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21313,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21313,1,4,2,3,0,2,0,0,Todas las recámaras
21313,1,3,1,2,0,1,0,0,Todos los baños
21313,1,2,2,10,0,2,0,0,Sala – Comedor
21313,1,1,2,10,0,2,0,0,La cocina
21314,1,4,2,1,0,2,0,0,Todas las recámaras
21314,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21314,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21314,1,6,3,2,0,3,0,0,La cochera o calle
21314,1,5,0,0,0,0,0,0,El patio
21314,1,3,1,1,30,1,0,0,Todos los baños
21314,1,2,2,2,0,2,0,0,Sala – Comedor
21314,1,1,1,3,0,1,0,0,La cocina
21315,1,2,1,0,20,1,0,0,Sala – Comedor
21315,1,1,1,2,30,1,0,0,La cocina
21315,1,3,1,1,0,1,0,0,Todos los baños
21315,1,4,2,1,30,2,0,0,Todas las recámaras
21315,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21315,1,6,1,1,0,1,0,0,La cochera o calle
21315,1,5,0,0,0,0,0,0,El patio
21315,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21316,1,3,1,1,0,0,0,1,Todos los baños
21316,1,2,1,4,0,0,0,1,Sala – Comedor
21316,1,1,1,4,0,0,0,1,La cocina
21316,1,5,0,0,0,0,0,0,El patio
21316,1,6,1,8,0,0,0,1,La cochera o calle
21316,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21316,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21316,1,4,2,2,0,0,0,2,Todas las recámaras
21317,1,4,2,1,0,2,0,0,Todas las recámaras
21317,1,5,1,0,15,1,0,0,El patio
21317,1,6,1,3,0,0,0,1,La cochera o calle
21317,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21317,1,1,1,9,0,1,0,0,La cocina
21317,1,2,0,0,0,0,0,0,Sala – Comedor
21317,1,3,1,1,0,1,0,0,Todos los baños
21317,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21318,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21318,1,3,1,10,0,1,0,0,Todos los baños
21318,1,2,1,5,0,1,0,0,Sala – Comedor
21318,1,1,1,3,0,1,0,0,La cocina
21318,1,6,0,0,0,0,0,0,La cochera o calle
21318,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21318,1,4,2,3,0,2,0,0,Todas las recámaras
21318,1,5,1,8,30,1,0,0,El patio
21319,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21319,1,6,0,0,0,0,0,0,La cochera o calle
21319,1,5,1,2,0,0,0,1,El patio
21319,1,4,1,2,0,0,0,1,Todas las recámaras
21319,1,3,0,0,0,0,0,0,Todos los baños
21319,1,2,0,0,0,0,0,0,Sala – Comedor
21319,1,1,1,2,0,0,0,1,La cocina
21319,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21320,1,3,0,0,0,0,0,0,Todos los baños
21320,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21320,1,7,0,0,0,0,0,0,Escaleras o pasillos interiores
21320,1,6,0,0,0,0,0,0,La cochera o calle
21320,1,5,1,2,0,0,0,1,El patio
21320,1,4,3,2,0,0,0,3,Todas las recámaras
21320,1,2,0,0,0,0,0,0,Sala – Comedor
21320,1,1,2,2,0,0,0,2,La cocina
21321,1,8,0,0,0,0,0,0,Otros espacios de la vivienda
21321,1,1,1,8,0,0,0,1,La cocina
21321,1,2,0,0,0,0,0,0,Sala – Comedor
21321,1,3,0,0,0,0,0,0,Todos los baños
