folio,foliohog,id_cagua,cagua_tipo,cagua_capa,cagua_adqu,cagua_anio,cagua_mant
8029,1,1,1,3,1,1,1
8031,1,1,6,3,1,3,4
8032,1,1,7,3,1,1,4
8033,1,1,1,4,1,15,4
8034,1,1,2, ,1,99,4
8035,1,1,1,9,1,10,4
8036,1,1,6,2,1,6,1
8037,1,1,1,2,2,99,4
8038,1,1,1,1,1,12,3
8039,1,1,1,2,1,19,2
8040,1,1,7,6,1,1,4
8042,1,1,1,3,2,99,4
8044,1,1,4, ,1,3,4
8044,1,2,7,5,1,6,3
8045,1,1,3, ,1,1,4
8046,1,1,3, ,1,5,3
8046,1,2,7,6,1,5,4
8047,1,1,2, ,2,99,1
8048,1,1,7,4,1,3,4
8051,1,1,6,3,1,99,4
8052,1,1,3, ,1,5,1
8052,1,2,7,2,1,5,1
8053,1,1,7,2,1,4,3
8054,1,1,2, ,1,3,1
8055,1,1,7,9,1,8,4
8056,1,1,1,2,1,2,1
8058,1,1,6,3,2,99,4
8059,1,1,7,3,1,2,4
8061,1,1,7,3,1,1,2
8062,1,1,3, ,1,5,4
8066,1,1,6,3,1,3,4
8067,1,1,1,3,2,99,4
8068,1,1,1,1,2,99,2
8070,1,1,1,6,1,4,1
8071,1,1,1,1,1,12,4
8072,1,1,1,1,2,99,2
8073,1,1,1,3,1,99,2
8074,1,1,6,3,1,7,1
8075,1,1,6,2,1,30,1
8076,1,1,1,1,2,23,2
8077,1,1,1,3,1,31,4
8078,1,1,4, ,1,1,4
8079,1,1,1,9,2,20,1
8080,1,1,1,2,1,4,4
8081,1,1,7,4,1,2,4
8083,1,1,1,3,1,10,1
8084,1,1,3, ,1,3,1
8085,1,1,7,9,1,5,2
8088,1,1,3, ,1,3,2
8089,1,1,1,2,2,99,4
8090,1,1,6,1,2,1,4
8093,1,1,6,1,2,1,1
8095,1,1,6,9,1,4,4
8098,1,1,1,9,1,7,1
8099,1,1,1,9,2,99,4
8100,1,1,6,9,1,5,4
8101,1,1,6,9,2,99,4
8102,1,1,6,9,2,1,4
8103,1,1,6,9,1,2,4
8105,1,1,6,2,1,99,4
8107,1,1,6,3,1,7,1
8109,1,1,6,3,1,2,1
8112,1,1,1,9,1,10,2
8113,1,1,1,4,1,6,1
8114,1,1,1,1,1,6,2
8115,1,1,2, ,1,1,1
8117,1,1,4, ,2,99,4
8120,1,1,4, ,1,2,4
8121,1,1,6,6,1,1,4
8123,1,1,1,1,1,17,1
8124,1,1,6,4,2,99,4
8126,1,1,1,1,1,15,4
8130,1,1,3, ,1,1,4
8131,1,1,1,9,1,20,2
8133,1,1,6,1,2,10,3
8135,1,1,7,3,1,1,4
8137,1,1,1,1,1,4,4
8138,1,1,1,2,2,99,2
8139,1,1,3, ,1,1,4
8140,1,1,1,9,2,99,4
8141,1,2,2, ,2,15,2
8141,1,1,7,6,1,7,2
8142,1,1,2, ,1,5,2
8143,1,1,1,9,1,10,1
8144,1,1,7,4,1,3,4
8145,1,1,3, ,1,5,1
8146,1,1,1,4,1,5,2
8147,1,1,6,3,1,2,4
8148,1,1,6,1,2,5,1
8150,1,1,6,1,1,4,1
8151,1,1,4, ,1,3,4
8152,1,1,1,3,2,99,4
8153,1,1,7,6,1,6,4
8154,1,1,3, ,1,15,4
8155,1,1,2, ,1,1,4
8156,1,1,1,9,1,3,4
8157,1,1,1,1,1,26,1
8158,1,1,1,2,1,20,2
8160,1,1,7,4,1,2,2
8163,1,1,1,1,1,4,2
8164,1,1,3, ,1,1,4
8169,1,1,2, ,1,4,4
8171,1,1,3, ,1,8,3
8172,1,1,3, ,1,8,2
8173,1,1,3, ,1,1,4
8175,1,1,3, ,1,5,4
8176,1,1,1,2,1,2,1
8177,1,2,7,6,1,2,4
8177,1,1,4, ,1,2,4
8178,1,1,7,4,2,99,4
8179,1,1,7,5,1,2,4
8181,1,1,7,3,1,1,4
8182,1,1,1,2,2,1,4
8183,1,1,1,4,2,99,4
8184,1,1,1,9,1,7,1
8185,1,1,1,3,1,3,2
8186,1,1,3, ,1,1,4
8188,1,1,7,9,1,4,2
8189,1,1,3, ,1,5,4
8190,1,1,1,1,1,6,4
8191,1,2,7,9,1,3,2
8191,1,1,1,9,1,15,4
8192,1,1,6,1,1,30,4
8193,1,1,1,2,2,2,4
8194,1,1,1,1,1,5,4
8195,1,1,1,1,1,10,4
8196,1,1,2, ,1,2,2
8197,1,1,1,3,2,99,4
8198,1,1,1,1,1,10,4
8199,1,1,2, ,1,13,1
8200,1,1,6,1,2,5,4
8204,1,1,7,6,1,4,4
8205,1,1,1,2,2,99,4
8206,1,1,1,9,1,3,4
8210,1,1,1,1,1,15,4
8211,1,1,1,1,1,13,2
8212,1,1,3, ,1,3,4
8213,1,1,2, ,1,3,1
8214,1,1,7,2,1,1,1
8215,1,1,7,3,1,3,2
8220,1,1,6,3,1,4,4
8221,1,1,6,1,1,1,4
8222,1,1,3, ,1,4,3
8222,1,2,7,4,1,1,4
8223,1,1,2, ,1,16,1
8224,1,2,2, ,1,99,4
8224,1,1,4, ,1,1,4
8225,1,1,1,1,1,5,2
8227,1,1,6,1,2,20,4
8228,1,1,6,9,1,2,4
8230,1,1,6,1,2,7,2
8231,1,1,1,9,1,15,4
8232,1,1,7,3,1,3,1
8232,1,2,4, ,1,3,1
8233,1,1,3, ,1,3,4
8233,1,2,7,3,1,3,4
8234,1,1,5,9,1,15,4
8235,1,1,1,9,2,99,1
8236,1,1,1,6,1,41,2
8237,1,1,1,1,1,2,4
8239,1,1,1,2,1,2,4
8240,1,1,1,1,1,8,1
8242,1,1,1,9,1,2,1
8243,1,1,4, ,1,1,4
8244,1,1,6,1,2,1,1
8245,1,1,3, ,1,5,1
8246,1,1,1,1,1,3,2
8247,1,1,2, ,1,1,2
8249,1,1,1,2,1,17,2
8250,1,1,1,9,1,1,1
8257,1,1,1,1,1,4,3
8259,1,1,3, ,1,1,4
8260,1,1,1,2,1,1,2
8262,1,1,1,2,1,15,1
8265,1,1,1,6,1,12,1
8266,1,1,2, ,2,3,4
8269,1,1,1,4,1,10,4
8270,1,1,6,9,2,20,2
8276,1,1,3, ,1,1,1
8279,1,1,3, ,1,4,1
8280,1,1,1,1,1,15,2
8283,1,1,1,2,1,5,1
8286,1,1,1,4,1,3,1
8287,1,1,5,1,1,15,2
8288,1,1,1,9,1,99,4
8290,1,1,5,3,1,7,3
8291,1,1,3, ,2,3,4
8293,1,1,1,4,1,5,1
8294,1,1,1,2,1,6,4
8295,1,1,1,1,1,15,4
8296,1,1,1,4,1,5,1
8297,1,1,1,3,2,99,4
8298,1,1,4, ,1,3,4
8301,1,1,1,1,1,20,4
8302,1,1,4, ,1,1,1
8305,1,1,6,9,2,10,4
8307,1,1,2, ,1,10,4
8308,1,1,3, ,1,3,4
8310,1,1,1,9,1,15,4
8312,1,1,1,9,1,18,1
8313,1,1,1,4,2,15,4
8314,1,1,1,3,1,12,4
8316,1,1,1,9,1,10,4
8317,1,1,3, ,1,3,4
8318,1,1,6,2,2,1,4
8320,1,1,1,1,2,99,3
8327,1,1,6,9,2,10,4
8329,1,1,2, ,1,2,1
8330,1,1,6,4,2,2,2
8331,1,1,1,9,2,5,1
8334,1,1,1,1,1,10,1
8335,1,1,1,1,1,1,1
8336,1,1,1,9,1,10,2
8337,1,1,1,9,2,99,4
8338,1,1,3, ,1,1,2
8344,1,1,1,1,1,5,2
8345,1,1,5,1,1,6,4
8346,1,1,4, ,1,5,4
8348,1,1,1,1,2,6,3
8349,1,1,1,4,1,7,4
8353,1,1,1,9,1,1,4
8355,1,1,1,1,1,1,4
8357,1,1,1,9,1,1,4
8360,1,1,1,2,1,3,1
8363,1,1,1,2,1,1,1
8364,1,1,6,2,1,1,1
8370,1,1,4, ,1,1,4
8371,1,1,4, ,1,1,4
8377,1,1,2, ,1,9,3
8378,1,1,1,9,1,2,1
8380,1,1,1,9,1,4,4
8384,1,1,1,1,1,4,1
8386,1,1,5,1,1,15,4
8391,1,1,3, ,1,1,4
8392,1,1,6,1,2,99,1
8393,1,1,1,1,1,5,2
8401,1,1,1,4,1,2,1
8402,1,1,1,9,1,10,4
8403,1,1,1,1,1,5,4
8404,1,1,3, ,1,1,4
8405,1,1,6,2,1,99,4
8406,1,1,1,1,1,99,2
8408,1,1,1,3,1,4,4
8409,1,1,1,1,1,40,4
8411,1,1,1,1,2,20,3
8414,1,1,3, ,1,3,1
8416,1,1,1,9,1,11,4
8417,1,1,1,3,1,9,4
8419,1,1,3, ,1,3,4
8421,1,1,6,3,1,2,3
8426,1,1,6,2,1,1,4
8427,1,1,6,1,1,1,4
8428,1,1,1,1,1,3,4
8429,1,1,6,2,1,1,4
8434,1,1,1,2,1,10,2
8435,1,1,6,9,2,5,4
8436,1,1,4, ,1,2,2
8437,1,1,6,4,1,5,1
8439,1,1,6,1,1,1,1
8440,1,1,2, ,2,99,1
8442,1,1,1,4,1,20,4
8443,1,1,1,9,2,99,3
8444,1,1,7,4,1,5,2
8445,1,1,1,3,1,30,2
8446,1,1,6,9,2,99,3
8447,1,1,4, ,1,2,2
8448,1,1,1,9,1,15,4
8449,1,1,7,1,1,1,1
8450,1,1,5,1,1,10,3
8451,1,1,6,1,2,99,4
8453,1,1,1,1,1,14,4
8454,1,1,1,1,1,10,3
8455,1,1,4, ,1,3,4
8456,1,1,2, ,1,1,1
8457,1,1,6,5,2,6,4
8459,1,1,6,3,1,5,2
8461,1,1,6,9,2,1,4
8463,1,1,6,1,1,10,4
8464,1,1,1,9,1,4,4
8469,1,1,6,9,1,8,2
8472,1,1,6,4,1,5,2
8475,1,1,6,3,2,5,4
8476,1,1,6,1,1,2,4
8478,1,1,3, ,1,1,4
8480,1,1,6,2,1,2,4
8481,1,1,3, ,1,3,4
8482,1,1,6,2,1,6,4
8484,1,1,1,3,1,1,4
8492,1,1,6,3,1,12,1
8494,1,1,6,9,2,99,1
8497,1,1,6,2,1,10,3
8499,1,1,1,2,1,15,2
8506,1,1,1,3,1,5,2
8510,1,1,6,9,1,15,3
8513,1,1,1,9,1,2,1
8515,1,1,3, ,2,99,4
8517,1,1,2, ,1,14,4
8518,1,1,5,9,1,1,4
8519,1,1,6,9,1,23,4
8520,1,1,5,1,1,8,4
8521,1,1,3, ,1,6,4
8523,1,1,1,3,1,15,4
8524,1,1,1,9,1,8,4
8525,1,1,6,3,2,5,2
8528,1,1,1,4,2,15,4
8534,1,1,7,3,1,1,4
8535,1,1,6,9,1,15,4
8536,1,1,7,3,1,10,4
8537,1,1,2, ,1,99,2
8538,1,1,1,9,1,99,4
8539,1,1,1,4,1,99,2
8539,1,2,7,3,1,1,4
8540,1,1,1,6,1,3,2
8541,1,1,7,4,1,4,4
8542,1,1,1,9,1,30,4
8543,1,1,1,3,2,99,2
8544,1,1,1,9,1,1,4
8545,1,1,1,9,1,15,4
8547,1,1,7,4,1,2,2
8548,1,1,7,4,1,4,2
8549,1,1,1,9,1,30,2
8550,1,1,1,4,1,20,2
8551,1,1,2, ,1,6,3
8552,1,1,2, ,1,10,4
8553,1,1,6,2,1,8,1
8554,1,1,6,3,2,7,1
8556,1,1,1,3,1,15,4
8557,1,1,7,3,1,10,2
8558,1,1,1,2,2,15,4
8559,1,1,3, ,1,4,1
8560,1,1,1,3,1,15,1
8561,1,1,3, ,1,5,1
8563,1,1,7,3,1,1,4
8565,1,1,6,1,1,5,4
8566,1,1,6,1,1,4,2
8567,1,1,6,4,1,1,4
8568,1,1,6,3,1,1,4
8571,1,1,6,3,1,3,1
8572,1,1,5,2,2,3,1
8574,1,1,6,2,1,5,1
8575,1,1,6,3,1,2,4
8576,1,1,6,4,1,5,2
8578,1,1,6,9,2,99,4
8579,1,1,1,2,1,4,4
8580,1,1,7,9,1,1,4
8581,1,1,6,2,1,1,4
8583,1,1,6,9,1,15,4
8584,1,1,6,4,1,4,4
8585,1,1,7,4,1,1,4
8586,1,1,6,4,1,5,4
8588,1,1,1,1,1,8,4
8589,1,1,6,9,1,99,2
8590,1,1,1,2,1,7,4
8591,1,1,6,1,1,8,4
8592,1,1,2, ,1,4,1
8593,1,1,6,1,1,8,1
8594,1,1,1,2,1,18,2
8595,1,1,6,1,1,30,2
8596,1,1,6,1,1,3,4
8599,1,1,6,1,2,17,4
8601,1,1,6,2,2,1,1
8604,1,1,1,4,1,10,1
8606,1,1,6,3,1,2,1
8607,1,1,3, ,1,2,4
8609,1,1,1,9,2,8,1
8609,1,2,7,6,1,1,1
8610,1,1,6,1,1,6,4
8611,1,1,6,1,1,3,4
8612,1,1,6,1,1,6,4
8613,1,1,6,2,1,4,4
8615,1,1,6,3,2,10,1
8616,1,1,6,6,1,7,2
8617,1,1,7,4,1,1,1
8619,1,1,6,4,2,14,1
8621,1,1,6,9,1,20,4
8622,1,1,7,3,1,4,2
8624,1,1,6,9,1,12,4
8625,1,1,6,1,1,2,4
8626,1,1,6,2,1,1,4
8627,1,1,6,9,1,1,4
8628,1,1,6,9,2,10,1
8630,1,1,6,9,1,20,3
8632,1,1,6,1,1,5,1
8633,1,1,3, ,1,1,4
8634,1,1,7,9,1,1,4
8635,1,1,1,9,1,99,4
8636,1,1,7,3,1,2,4
8637,1,1,6,2,2,10,2
8639,1,1,7,2,1,2,1
8642,1,1,6,9,1,1,2
8643,1,1,3, ,1,7,4
8644,1,1,6,2,1,1,4
8645,1,1,2, ,1,2,2
8646,1,1,6,1,2,2,3
8647,1,2,1,4,1,12,2
8647,1,1,7,3,1,4,4
8648,1,1,1,2,1,9,4
8649,1,1,7,2,1,4,4
8650,1,1,7,3,1,4,1
8651,1,1,6,3,2,5,4
8652,1,1,6,9,1,1,4
8653,1,1,6,1,2,5,1
8654,1,1,1,1,1,5,4
8655,1,1,7,2,1,1,4
8656,1,1,1,1,1,4,4
8658,1,1,7,6,1,3,2
8659,1,1,7,3,1,2,4
8663,1,1,1,9,1,4,4
8665,1,1,6,9,2,1,4
8666,1,1,1,9,1,12,4
8667,1,1,7,5,1,2,4
8668,1,1,6,9,1,8,4
8669,1,1,1,1,1,10,4
8670,1,1,6,1,1,2,4
8671,1,1,6,9,1,4,4
8672,1,1,6,2,1,4,4
8673,1,1,6,9,1,2,2
8675,1,1,6,1,1,3,4
8676,1,1,6,9,1,20,4
8677,1,1,6,9,1,2,4
8678,1,1,6,4,1,9,4
8679,1,1,6,9,1,1,4
8681,1,1,6,1,1,8,4
8683,1,1,7,6,1,7,2
8684,1,1,6,9,1,2,4
8685,1,1,6,1,2,25,4
8686,1,1,7,2,1,1,4
8687,1,1,7,1,1,1,1
8688,1,1,6,9,1,8,4
8689,1,1,6,1,1,5,4
8690,1,1,6,2,1,10,4
8691,1,1,6,9,1,2,4
8692,1,1,1,2,1,99,1
8693,1,1,6,1,1,4,1
8694,1,1,6,1,2,5,1
8695,1,1,1,1,1,2,4
8696,1,1,6,9,1,99,4
8697,1,1,6,3,2,3,4
8698,1,1,7,3,1,1,4
8699,1,1,6,9,1,20,4
8701,1,1,6,3,2,2,1
8702,1,1,6,3,1,99,1
8703,1,1,6,2,2,12,1
8704,1,1,6,9,1,4,4
8705,1,1,6,1,1,2,1
8706,1,1,7,3,1,1,4
8709,1,1,6,9,2,16,4
8714,1,1,7,4,1,7,4
8718,1,1,6,3,2,3,4
8720,1,1,6,3,1,6,2
8721,1,1,6,1,1,99,4
8724,1,1,6,3,1,4,3
8727,1,1,6,1,1,20,4
8728,1,1,6,1,1,8,2
8730,1,1,1,9,2,15,4
8733,1,1,1,2,1,3,2
8735,1,1,6,2,1,99,4
8736,1,1,6,2,2,2,4
8737,1,1,6,1,2,4,4
8738,1,1,6,2,1,10,4
8739,1,1,6,1,1,1,4
8740,1,1,7,9,1,1,4
8741,1,1,6,1,1,4,4
8742,1,1,1,1,1,3,4
8743,1,1,6,1,1,2,4
8744,1,1,6,2,1,40,4
8745,1,1,7,4,1,1,4
8747,1,1,6,1,1,9,4
8747,1,2,7,9,1,1,4
8749,1,1,7,9,1,99,4
8750,1,1,6,2,1,5,4
8751,1,1,7,9,1,1,4
8752,1,1,7,3,1,1,4
8753,1,1,7,6,1,1,4
8754,1,1,6,9,1,4,4
8755,1,1,7,3,1,1,1
8756,1,1,6,9,1,3,4
8757,1,1,6,4,2,7,4
8758,1,1,1,9,1,13,4
8759,1,1,1,3,2,7,4
8760,1,1,6,2,1,2,4
8761,1,1,2, ,1,13,2
8762,1,1,1,4,1,15,4
8763,1,1,3, ,1,5,1
8764,1,1,1,4,1,15,2
8765,1,1,1,4,1,20,2
8765,1,2,7,4,1,1,4
8766,1,2,7,4,1,2,4
8766,1,1,2, ,1,1,4
8767,1,1,6,9,2,5,4
8768,1,1,7,1,1,2,1
8770,1,1,6,2,1,2,4
8771,1,2,7,4,1,3,4
8771,1,1,1,5,1,20,4
8772,1,1,6,2,1,2,1
8773,1,1,7,6,1,4,4
8773,1,2,7,6,1,1,4
8774,1,1,6,2,2,10,4
8775,1,1,6,1,2,8,4
8776,1,1,3, ,1,1,4
8777,1,1,6,2,2,2,4
8778,1,1,6,2,1,20,3
8779,1,1,1,1,2,2,4
8781,1,1,6,2,2,8,4
8782,1,1,6,2,1,12,4
8783,1,1,6,2,1,15,1
8784,1,1,6,1,1,8,4
8786,1,1,6,1,1,11,4
8787,1,1,6,3,1,5,4
8788,1,1,6,2,1,4,4
8790,1,1,6,3,1,5,4
8791,1,1,6,3,1,15,4
8792,1,1,6,4,1,1,1
8794,1,1,6,9,2,10,4
8798,1,1,6,9,1,4,4
8800,1,1,6,3,1,4,3
8801,1,1,6,9,1,4,4
8805,1,1,6,9,1,1,4
8809,1,1,6,9,1,2,4
8810,1,1,6,9,1,99,4
8811,1,1,6,3,1,5,4
8812,1,1,6,3,1,99,4
8813,1,1,6,1,1,2,4
8815,1,1,6,2,1,4,4
8817,1,1,1,3,1,1,4
8818,1,1,6,3,1,15,1
8819,1,1,6,4,1,3,4
8820,1,1,6,1,1,3,4
8822,1,1,6,1,1,17,4
8823,1,1,6,2,1,2,1
8824,1,1,6,4,1,2,4
8825,1,1,7,6,1,2,4
8826,1,1,7,3,1,2,2
8827,1,1,7,5,1,1,4
8828,1,1,7,6,1,2,4
8829,1,1,6,1,1,4,1
8830,1,1,6,3,1,12,4
8831,1,1,6,1,1,20,4
8832,1,1,6,1,1,3,4
8834,1,1,6,1,1,20,4
8836,1,1,6,3,1,2,4
8837,1,1,6,2,1,1,4
8838,1,1,6,4,1,20,4
8840,1,1,6,9,1,99,4
8842,1,1,6,9,1,5,4
8844,1,1,6,9,2,4,4
8847,1,1,6,2,1,1,4
8848,1,1,7,6,1,4,4
8849,1,1,6,2,1,5,4
8858,1,1,6,3,1,9,1
8859,1,1,1,3,1,3,2
8860,1,1,6,9,1,99,4
8861,1,1,6,2,1,9,1
8862,1,1,6,3,2,10,4
8864,1,1,6,9,1,5,4
8865,1,1,6,4,2,2,4
8867,1,1,6,9,1,2,4
8868,1,1,6,9,1,1,4
8870,1,1,2, ,1,2,4
8873,1,1,1,2,1,10,2
8875,1,1,7,4,1,1,4
8876,1,1,2, ,1,7,4
8882,1,1,7,1,1,3,4
8888,1,1,1,3,1,4,2
8889,1,1,1,3,1,20,2
8890,1,1,1,1,1,5,4
8891,1,1,2, ,1,3,4
8892,1,1,1,3,1,5,4
8892,1,2,7,3,1,1,4
8893,1,1,1,4,1,5,2
8896,1,1,1,2,1,15,3
8897,1,1,2, ,1,5,1
8898,1,1,1,1,1,7,4
8899,1,1,1,1,1,10,4
8901,1,2,7,3,1,2,4
8901,1,1,1,3,1,4,2
8902,1,1,1,2,2,4,4
8904,1,1,1,2,2,4,4
8907,1,1,1,1,1,10,2
8908,1,1,1,3,1,12,2
8909,1,1,1,4,1,2,1
8910,1,1,1,4,1,4,2
8914,1,1,1,3,1,8,2
8921,1,1,1,1,1,18,4
8922,1,1,1,3,1,10,4
8923,1,1,2, ,1,1,4
8924,1,1,1,4,2,2,4
8925,1,1,1,1,1,10,1
8926,1,1,1,3,2,6,1
8927,1,1,7,4,1,2,2
8928,1,1,3, ,1,10,1
8935,1,1,1,1,1,10,4
8937,1,1,1,1,1,1,4
8940,1,1,2, ,2,1,2
8941,1,1,7,6,1,4,4
8944,1,1,1,4,1,8,4
8945,1,1,7,4,1,3,4
8949,1,1,1,3,1,7,4
8951,1,1,1,1,1,15,4
8952,1,1,1,1,1,15,4
8953,1,1,1,2,2,5,4
8954,1,1,7,5,1,1,4
8955,1,1,1,1,1,5,2
8956,1,1,1,4,1,5,4
8957,1,1,1,1,1,1,4
8958,1,1,1,2,1,10,3
8959,1,1,1,3,1,20,2
8964,1,1,7,9,1,2,4
8971,1,1,1,1,1,32,2
8972,1,1,5,2,2,3,2
8980,1,1,7,4,1,2,2
8981,1,1,1,2,1,13,4
8982,1,1,1,1,1,6,4
8983,1,1,1,1,1,8,4
8984,1,1,1,1,1,5,4
8993,1,1,7,2,1,2,1
8994,1,1,1,2,1,15,4
8995,1,1,2, ,2,99,4
8996,1,1,1,3,2,8,1
8997,1,1,7,3,1,1,4
8998,1,1,5,2,1,5,4
8999,1,1,1,4,1,11,1
9000,1,1,2, ,1,22,4
9001,1,1,1,1,1,3,4
9003,1,1,1,4,1,3,1
9006,1,1,1,9,2,99,4
9009,1,1,7,4,1,4,4
9013,1,1,1,3,1,10,4
9014,1,1,1,3,1,10,4
9015,1,1,1,3,2,5,4
9016,1,1,2, ,1,1,4
9018,1,2,7,4,1,1,4
9018,1,1,2, ,1,3,1
9019,1,1,1,1,1,2,4
9020,1,1,1,1,1,2,1
9021,1,1,7,3,1,1,4
9023,1,1,7,9,1,3,2
9024,1,1,7,4,1,4,4
9024,1,2,1,9,1,4,1
9025,1,1,1,3,1,10,4
9030,1,1,1,1,1,1,4
9031,1,1,1,9,2,3,4
9033,1,1,3, ,1,1,1
9034,1,1,1,1,1,7,1
9036,1,1,1,1,2,3,2
9037,1,1,3, ,2,99,4
9040,1,1,1,3,1,30,4
9041,1,1,1,3,1,10,4
9042,1,1,1,2,1,8,4
9044,1,1,1,4,1,10,3
9048,1,1,1,1,1,5,4
9049,1,1,1,2,1,2,1
9050,1,1,1,3,1,10,3
9051,1,1,1,1,1,2,2
9052,1,1,1,2,1,30,1
9052,1,2,7,3,1,1,4
9053,1,1,1,2,1,5,4
9054,1,1,1,4,1,2,2
9055,1,1,1,1,1,4,4
9056,1,1,1,3,1,8,1
9057,1,1,2, ,1,1,4
9057,1,2,7,4,1,1,4
9058,1,1,1,4,1,10,4
9059,1,1,2, ,1,10,2
9060,1,2,7,4,1,1,4
9060,1,1,1,4,1,8,2
9061,1,1,1,4,1,1,4
9064,1,1,1,2,1,4,1
9065,1,1,1,1,1,15,4
9067,1,1,1,1,1,3,1
9068,1,1,1,3,1,37,1
9069,1,1,7,4,1,1,4
9071,1,1,2, ,2,99,4
9073,1,1,1,2,1,1,4
9074,1,1,7,3,1,1,4
9077,1,1,1,4,1,14,4
9078,1,1,1,4,1,17,4
9079,1,1,2, ,1,12,3
9080,1,1,1,1,2,6,4
9081,1,1,7,4,1,5,4
9082,1,1,1,3,2,3,4
9083,1,1,1,1,2,8,1
9084,1,1,1,2,2,7,4
9086,1,1,2, ,1,2,4
9088,1,1,1,2,1,8,1
9089,1,1,2, ,2,1,4
9090,1,1,1,3,2,1,4
9093,1,1,1,1,1,3,1
9094,1,1,2, ,2,5,2
9095,1,1,7,2,1,2,4
9097,1,1,7,1,1,8,4
9098,1,1,1,1,2,2,4
9100,1,1,7,3,1,3,4
9102,1,1,1,2,1,1,1
9103,1,1,1,2,1,2,1
9105,1,1,1,5,1,10,2
9109,1,1,1,2,1,5,4
9112,1,1,1,1,1,15,3
9114,1,1,1,1,1,3,4
9116,1,1,1,2,1,8,2
9116,1,2,7,4,1,3,2
9117,1,1,7,2,1,6,4
9117,1,2,2, ,1,6,3
9118,1,2,1,2,1,99,4
9118,1,1,7,4,1,99,4
9119,1,1,2, ,1,1,1
9120,1,1,2, ,1,2,4
9122,1,1,7,3,1,1,4
9123,1,1,1,3,2,5,4
9126,1,1,3, ,1,1,4
9127,1,1,7,4,1,1,4
9132,1,1,7,3,1,1,2
9133,1,1,7,3,1,1,4
9135,1,1,2, ,1,5,1
9136,1,1,1,2,1,9,4
9137,1,1,1,4,1,17,4
9138,1,1,7,3,1,4,2
9139,1,1,7,3,1,3,4
9140,1,2,7,3,1,2,4
9140,1,1,2, ,1,2,4
9143,1,1,2, ,1,2,4
9145,1,1,7,4,1,1,4
9146,1,1,1,3,1,4,2
9148,1,1,7,4,1,8,1
9149,1,1,7,6,1,1,4
9150,1,1,1,3,1,15,4
9151,1,1,1,1,1,36,2
9152,1,1,1,1,2,4,4
9153,1,1,1,1,1,31,2
9155,1,1,1,3,1,2,4
9156,1,1,2, ,1,3,4
9157,1,1,1,4,2,1,1
9158,1,1,1,1,1,10,3
9159,1,1,7,3,1,1,4
9160,1,1,1,9,1,10,2
9161,1,1,1,2,1,12,4
9163,1,1,1,3,1,8,2
9164,1,1,1,1,2,15,2
9165,1,1,1,3,1,10,4
9166,1,1,1,3,1,2,2
9166,1,2,7,3,1,2,2
9167,1,1,1,3,2,4,1
9170,1,1,1,2,1,2,1
9171,1,1,1,1,1,4,4
9172,1,1,1,1,2,4,4
9174,1,1,2, ,2,3,1
9175,1,1,2, ,1,1,4
9176,1,1,1,2,1,14,4
9178,1,1,1,4,1,5,1
9178,1,2,7,4,1,1,4
9179,1,1,1,4,1,6,2
9180,1,1,1,4,1,8,1
9181,1,1,1,4,1,8,2
9183,1,1,7,3,1,3,2
9184,1,1,2, ,1,6,2
9185,1,1,1,2,1,5,2
9185,1,2,7,3,1,1,4
9186,1,1,1,2,1,8,2
9187,1,1,1,2,2,3,1
9188,1,1,1,3,1,17,3
9189,1,1,7,4,1,4,1
9192,1,1,1,3,1,15,2
9193,1,1,1,1,1,8,2
9194,1,1,1,1,2,1,4
9195,1,1,1,1,1,2,1
9197,1,1,1,3,2,9,4
9201,1,1,2, ,1,10,4
9202,1,1,1,3,1,36,4
9203,1,1,3, ,1,4,1
9204,1,1,3, ,1,4,2
9205,1,1,3, ,1,4,4
9208,1,1,7,3,1,1,4
9211,1,1,1,1,1,12,4
9212,1,1,1,1,1,10,3
9213,1,1,1,3,1,10,3
9214,1,1,1,1,1,11,2
9215,1,1,7,6,1,1,4
9216,1,1,1,1,2,10,2
9217,1,1,1,3,1,5,1
9218,1,1,1,3,1,25,4
9219,1,1,2, ,1,1,4
9224,1,1,7,4,1,1,4
9225,1,1,2, ,1,16,4
9226,1,1,1,9,1,16,1
9227,1,1,3, ,1,2,1
9228,1,2,7,4,1,6,2
9228,1,1,3, ,1,3,1
9229,1,1,3, ,1,7,1
9229,1,2,7,3,1,7,4
9230,1,1,1,1,2,4,2
9235,1,1,1,1,1,4,2
9236,1,1,7,3,1,1,4
9238,1,1,1,1,1,3,3
9239,1,1,1,6,2,3,4
9240,1,1,1,3,1,5,4
9243,1,1,7,3,1,2,4
9245,1,1,1,1,1,4,4
9247,1,1,7,3,1,1,4
9248,1,1,7,2,1,2,4
9249,1,1,2, ,1,3,1
9250,1,1,3, ,2,1,4
9251,1,1,1,2,1,20,4
9252,1,1,1,1,1,30,3
9254,1,1,7,4,1,3,4
9256,1,1,1,4,1,15,4
9259,1,1,7,6,1,1,4
9262,1,1,7,4,1,5,2
9264,1,1,1,1,2,7,2
9265,1,1,2, ,1,2,1
9266,1,1,1,4,1,10,2
9270,1,1,1,4,1,15,4
9272,1,1,1,2,1,12,4
9273,1,1,1,2,1,10,4
9274,1,1,1,1,1,10,4
9275,1,1,1,3,1,7,4
9276,1,1,1,3,2,2,4
9278,1,1,1,1,1,5,1
9279,1,1,1,1,1,8,4
9282,1,1,1,3,1,24,4
9285,1,1,2, ,1,1,4
