folio,foliohog,id_panta,panta_tipo,panta_tam,panta_dia,panta_hor,panta_min,panta_uso1,panta_uso2,panta_uso3,panta_uso4,panta_uso9,panta_anio
20555,1,2,3,3,7,03,00, , ,3, , ,01
20556,1,1,3,3,7,09,09,1,2,3, , ,03
20558,1,1,3,1,7,04,00,1, ,3, , ,03
20559,1,1,2,3,7,03,00, , ,3, , ,02
20560,1,1,2,2,7,03,00, , ,3, , ,01
20561,1,1,3,3,7,03,00, , ,3, , ,06
20562,1,1,3,1,5,03,00, , ,3, , ,01
20563,1,1,2,2,7,04,00, ,2,3, , ,01
20564,1,1,2,3,7,04,00,1, ,3, , ,06
20565,1,1,4,1,7,03,00, , ,3, , ,07
20568,1,1,2,1,7,08,00, ,2,3, , ,03
20569,1,1,3,2,7,03,00, , ,3, , ,02
20571,1,1,4,1,7,01,00, , ,3, , ,07
20573,1,1,4,1,7,03,00, ,2,3, , ,06
20574,1,1,4,1,7,02,00, , ,3, , ,08
20575,1,1,3,1,7,05,00, ,2,3, , ,03
20576,1,1,4,1,7,02,00, , ,3, , ,19
20577,1,1,3,3,7,03,00, , ,3, , ,01
20578,1,1,3,2,5,02,00, , ,3, , ,01
20579,1,1,4,3,2,02,00, , ,3, , ,15
20580,1,1,3,2,7,02,00, , ,3, , ,05
20581,1,1,4,1,7,04,00,1,2,3, , ,07
20582,1,1,4,1,7,00,30, , ,3, , ,08
20582,1,2,3,2,2,02,00,1, ,3, , ,01
20584,1,1,3,3,7,05,00, ,2,3, , ,03
20585,1,1,3,3,7,03,00,1, ,3, , ,01
20586,1,1,4,3,7,04,00, , ,3, , ,06
20587,1,1,4,3,7,03,00, , ,3, , ,12
20589,1,1,3,3,7,05,00, ,2,3, , ,06
20590,1,1,3,2,7,06,00,1, ,3, , ,10
20591,1,1,4,3,7,06,00,1, ,3, , ,12
20592,1,1,4,2,7,10,00,1,2,3, , ,10
20594,1,1,4,2,7,02,30, , ,3, , ,03
20596,1,1,4,3,7,04,00,1, ,3, , ,99
20597,1,1,4,3,7,04,00,1, ,3, , ,05
20598,1,1,4,2,7,05,00,1, ,3, , ,14
20599,1,1,4,2,7,05,00,1, ,3, , ,04
20600,1,1,4,2,7,02,00, , ,3, , ,15
20601,1,1,3,2,7,03,00, , ,3, , ,03
20602,1,1,3,2,7,03,00, , ,3, , ,02
20603,1,1,3,2,7,03,00, ,2,3, , ,02
20605,1,1,4,3,7,04,00,1,2,3, , ,99
20606,1,1,4,3,7,03,00,1, ,3, , ,05
20607,1,2,4,3,7,05,00,1,2,3,4, ,99
20607,1,1,4,3,7,05,00,1,2,3,4, ,99
20609,1,1,4,2,7,03,00, , ,3, , ,08
20610,1,1,4,1,7,08,00, , ,3, , ,10
20613,1,1,4,2,7,14,00,1,2,3, , ,16
20614,1,3,4,1,7,01,00, , ,3, , ,02
20614,1,2,4,1,7,02,00, , ,3, , ,05
20614,1,1,4,1,7,04,00, , ,3, , ,17
20615,1,1,4,1,2,04,00, , ,3, , ,08
20616,1,1,4,1,1,00,20,1, , , , ,15
20617,1,1,4,1,4,01,00, , ,3, , ,08
20618,1,1,4,1,7,04,00, , ,3, , ,20
20619,1,1,4,2,7,06,00,1,2,3, , ,06
20620,1,1,2,2,7,03,00, , ,3, , ,01
20622,1,1,4,2,7,09,00, ,2,3, , ,04
20624,1,1,4,1,7,00,30, ,2, , , ,09
20625,1,1,4,1,7,01,00, , ,3, , ,05
20626,1,1,4,1,7,01,00, , ,3, , ,10
20627,1,1,2,2,7,02,00, , ,3, , ,01
20628,1,1,4,1,7,05,00, , ,3, , ,13
20629,1,1,3,1,7,03,00, ,2,3, , ,03
20631,1,1,4,1,7,06,00, ,2,3, , ,01
20632,1,1,4,1,7,04,00, ,2,3, , ,08
20633,1,1,3,1,7,03,00, , ,3, , ,13
20634,1,1,4,1,7,05,00,1,2,3, , ,08
20635,1,1,4,1,7,10,00,1,2,3, , ,05
20636,1,1,3,1,7,02,00, , ,3, , ,06
20637,1,1,4,1,7,05,00, ,2,3, , ,06
20638,1,1,4,1,7,01,00, ,2, , , ,06
20639,1,1,3,2,7,03,00, ,2,3, , ,01
20640,1,1,4,2,7,04,00, , ,3, , ,07
20641,1,1,4,3,7,04,00, , ,3, , ,10
20642,1,1,4,3,7,08,00,1,2,3, , ,06
20643,1,1,4,2,7,04,00,1, ,3, , ,08
20644,1,3,4,2,7,05,00, , ,3, , ,06
20644,1,2,4,4,7,05,00, , ,3, , ,03
20644,1,1,4,2,7,05,00, , ,3, , ,05
20645,1,1,3,2,7,04,00, , ,3, , ,04
20647,1,1,4,3,7,01,00,1, , , , ,04
20648,1,1,3,2,7,05,00, ,2,3, , ,02
20649,1,1,4,3,7,02,00, , ,3, , ,15
20650,1,1,4,1,7,02,00, , ,3, , ,01
20651,1,1,4,1,7,05,00, ,2,3, , ,01
20652,1,1,3,2,7,01,00, , ,3, , ,03
20652,1,2,4,2,7,02,00, ,2, , , ,07
20653,1,1,3,2,7,99,99, , , , , ,03
20653,1,2,3,2,7,99,99, , , , , ,05
20654,1,1,4,1,7,02,00, , ,3, , ,03
20655,1,1,2,1,7,02,00, , ,3, , ,03
20656,1,1,2,2,7,04,00, , ,3, , ,02
20658,1,1,3,2,7,03,00, , ,3, , ,01
20659,1,1,4,1,7,04,00,1,2,3, , ,20
20660,1,1,3,1,7,10,00,1,2,3, , ,02
20661,1,1,2,1,7,02,00, ,2,3, , ,03
20662,1,2,4,1,7,04,00, ,2,3, , ,10
20662,1,1,3,2,7,02,00, , ,3, , ,01
20663,1,1,4,1,7,05,00, , ,3, , ,12
20665,1,1,3,2,6,02,00, ,2,3, , ,99
20666,1,1,3,1,7,03,00, ,2,3, , ,04
20666,1,2,3,2,7,04,00, , ,3, , ,04
20668,1,1,4,1,7,12,00,1,2,3, , ,02
20669,1,1,3,3,7,02,00, , ,3, , ,01
20670,1,1,3,1,7,05,00,1, ,3, , ,02
20671,1,1,2,2,3,01,00, , ,3, , ,03
20672,1,1,2,4,7,06,00, ,2,3, , ,01
20672,1,2,3,3,3,03,00, , ,3, , ,06
20673,1,1,4,3,7,02,00, , ,3, , ,11
20674,1,2,4,2,1,01,00, , ,3, , ,05
20674,1,1,4,2,1,01,00, , ,3, , ,06
20675,1,1,2,1,7,10,00,1,2,3, , ,01
20676,1,1,3,2,7,02,00, ,2,3, , ,04
20677,1,2,3,3,2,05,00, ,2,3, , ,01
20677,1,1,4,2,3,00,30, , ,3, , ,03
20678,1,1,2,2,7,04,00,1,2,3, , ,01
20678,1,2,2,3,7,05,00,1,2,3, , ,03
20679,1,1,2,3,5,01,00,1,2,3, , ,02
20680,1,1,2,2,4,02,00,1, , ,4, ,01
20680,1,2,2,2,4,00,30, , ,3, , ,99
20681,1,1,3,3,7,09,00, ,2,3, , ,03
20682,1,1,2,2,7,05,00,1, ,3, , ,01
20684,1,1,4,1,7,10,00,1,2,3, , ,14
20685,1,1,3,1,7,03,00, , ,3, , ,03
20685,1,2,4,1,7,13,00,1,2,3, , ,01
20686,1,1,2,2,7,03,00,1, ,3, , ,02
20687,1,1,3,2,7,04,00, , ,3, , ,03
20688,1,2,3,1,7,02,00, , ,3, , ,02
20688,1,1,4,1,7,03,00,1,2, , , ,10
20689,1,1,4,1,1,00,30, , ,3, , ,99
20690,1,1,3,2,7,03,00, , ,3, , ,05
20691,1,1,3,1,1,03,00, , ,3, , ,02
20691,1,2,4,2,5,01,00, , ,3, , ,99
20692,1,1,2,3,2,02,00, , ,3, , ,01
20693,1,1,3,3,7,04,00, ,2,3, , ,05
20693,1,2,3,3,7,03,00, , ,3, , ,02
20694,1,1,2,1,7,02,00, , ,3, , ,02
20695,1,1,2,1,7,03,00,1,2,3, , ,02
20695,1,2,2,1,7,08,00,1,2,3,4, ,03
20696,1,1,3,2,7,02,00,1, ,3, , ,08
20696,1,2,3,2,7,00,30, , ,3, , ,05
20697,1,1,2,2,7,02,00,1, , , , ,03
20698,1,1,3,2,7,02,00,1, ,3, , ,06
20700,1,1,3,3,7,08,00,1,2,3, , ,01
20700,1,2,3,2,7,08,00,1,2,3, , ,02
20701,1,1,4,1,7,10,00, ,2,3, , ,07
20702,1,1,3,2,7,02,00, ,2,3, , ,05
20703,1,3,3,2,7,02,00, , ,3, , ,03
20703,1,1,3,3,7,01,00, ,2, , , ,06
20703,1,2,3,2,7,02,00, , ,3, , ,04
20704,1,1,2,2,7,04,00, ,2,3, , ,08
20704,1,2,2,2,7,01,00, , ,3, , ,08
20705,1,1,3,2,7,02,00,1, ,3, , ,04
20705,1,2,3,1,7,01,00, , ,3, , ,01
20706,1,1,2,1,7,16,00,1,2,3, , ,03
20707,1,2,2,4,7,12,00,1,2,3, , ,01
20707,1,1,2,4,7,12,00,1,2,3, , ,01
20708,1,1,3,3,7,04,00, , ,3, , ,05
20708,1,2,3,1,7,04,00, , ,3, , ,03
20709,1,1,3,2,7,99,99, , , , , ,03
20709,1,2,4,3,7,02,00,1,2,3, , ,99
20710,1,1,2,2,3,00,30,1, , , , ,03
20711,1,1,3,2,6,04,00, , ,3, , ,01
20711,1,2,3,2,1,01,00, , ,3, , ,05
20712,1,1,4,1,7,03,00, , ,3, , ,07
20712,1,2,4,1,3,01,00,1, ,3, , ,08
20713,1,1,3,2,7,02,00, , ,3, , ,07
20713,1,2,2,1,7,05,00,1, ,3, , ,03
20714,1,1,3,2,7,00,50,1, ,3, , ,05
20714,1,2,3,2,7,08,00,1,2,3, , ,08
20715,1,1,2,3,7,02,00, , ,3, , ,02
20715,1,2,4,3,7,02,00,1, , , , ,20
20716,1,2,4,1,7,06,00, ,2,3, , ,15
20716,1,1,2,3,7,04,00,1, , , , ,08
20717,1,1,4,1,7,06,00,1,2,3, , ,18
20717,1,2,4,1,7,07,00, ,2,3, , ,99
20718,1,1,9,3,7,01,00, , ,3, , ,99
20719,1,2,3,3,7,08,00,1,2,3, , ,01
20719,1,1,3,1,7,03,00,1,2,3, , ,03
20720,1,1,4,1,7,04,00, , ,3, , ,06
20720,1,3,2,2,7,08,00,1, ,3, , ,05
20720,1,2,4,1,7,05,00, , ,3, , ,06
20722,1,1,2,2,7,04,00, , ,3, , ,04
20723,1,2,2,2,7,01,00, , ,3, , ,04
20723,1,1,2,2,7,01,00, , ,3, , ,05
20723,1,3,2,1,7,01,30, , ,3, , ,02
20724,1,1,2,3,7,03,00,1, ,3, , ,01
20725,1,1,9,1,7,03,00, ,2,3, , ,05
20726,1,1,2,2,7,17,00,1,2,3, , ,02
20727,1,1,3,1,7,02,00, , ,3, , ,03
20727,1,2,3,1,7,03,00, , ,3, , ,03
20728,1,1,2,1,3,03,00, , ,3, , ,07
20728,1,2,2,2,3,03,00, , ,3, , ,02
20729,1,1,3,1,7,04,00, ,2,3, , ,01
20731,1,1,2,3,7,05,00, ,2,3, , ,01
20732,1,1,3,1,7,01,00, , ,3, , ,03
20733,1,1,3,1,7,03,00, , ,3, , ,03
20734,1,1,4,3,7,08,00, ,2,3, , ,15
20735,1,1,2,2,7,03,00, , ,3, , ,03
20736,1,1,2,2,7,06,00, ,2,3, , ,02
20737,1,1,3,4,7,04,00, , ,3, , ,01
20738,1,4,2,2,7,02,00,1,2,3, , ,02
20738,1,3,2,2,7,02,00,1,2,3, , ,02
20738,1,2,2,2,7,02,00,1,2,3, , ,04
20738,1,1,3,4,7,08,00,1,2,3, , ,02
20739,1,1,3,3,7,08,00,1,2,3, , ,05
20739,1,2,3,1,7,01,00, , ,3, , ,02
20740,1,1,2,3,7,04,00,1,2,3, , ,03
20741,1,1,3,1,7,08,00, ,2,3,4, ,03
20741,1,2,3,1,7,02,00, , ,3, , ,07
20742,1,1,3,1,7,05,00, ,2,3, , ,03
20742,1,2,4,1,7,02,00, , ,3, , ,10
20742,1,3,4,1,7,03,00, , ,3, , ,10
20743,1,1,2,4,7,05,00,1,2,3, , ,03
20743,1,3,4,1,7,08,00,1,2,3, , ,15
20743,1,2,3,1,7,02,00, , ,3, , ,02
20744,1,1,2,3,7,05,00, ,2,3, , ,01
20745,1,1,4,2,7,15,00,1,2,3,4, ,99
20745,1,2,3,2,7,12,00, ,2,3,4, ,01
20746,1,1,3,4,7,04,00,1, ,3, , ,05
20746,1,2,2,4,7,05,00, , ,3, , ,03
20747,1,1,3,1,7,06,00, ,2,3, , ,05
20748,1,1,3,3,7,07,00,1,2,3, , ,08
20749,1,2,2,2,5,02,00, , ,3, , ,02
20749,1,3,2,2,5,02,00, , ,3, , ,04
20749,1,1,2,1,7,08,00,1, ,3, , ,04
20750,1,1,2,3,7,06,30, ,2,3, , ,01
20751,1,2,2,2,7,02,00, , ,3, , ,03
20751,1,1,2,3,7,12,00,1,2,3, , ,04
20752,1,1,3,4,7,04,00, ,2,3, , ,04
20753,1,1,2,3,7,06,00,1, ,3, , ,02
20754,1,1,4,1,7,02,00, , ,3, , ,15
20755,1,1,3,2,7,03,00,1, ,3, , ,10
20756,1,1,2,2,7,03,00,1, ,3, , ,01
20756,1,2,4,1,7,03,00,1, ,3, , ,09
20757,1,1,3,3,7,03,00, , ,3, , ,03
20757,1,2,2,1,7,01,00, , ,3, , ,01
20758,1,1,2,2,7,03,00, ,2,3, , ,03
20759,1,1,2,2,2,03,00, ,2, , , ,02
20760,1,1,3,2,7,03,00, ,2,3, , ,08
20761,1,1,3,1,7,02,00, , ,3, , ,05
20761,1,2,3,1,7,02,00, , ,3, , ,06
20762,1,1,4,1,4,01,30, , ,3, , ,10
20763,1,1,2,2,7,06,00,1,2,3, , ,01
20764,1,1,2,2,7,02,00, , ,3, , ,01
20765,1,1,3,3,7,03,00, , ,3,4, ,01
20765,1,2,2,1,5,03,00, , ,3,4, ,01
20766,1,1,3,2,7,05,00, ,2,3, , ,10
20767,1,1,4,3,7,02,00, , ,3, , ,03
20768,1,1,3,1,5,06,00, ,2,3, , ,99
20769,1,1,3,2,2,04,00, , ,3, , ,03
20770,1,2,3,1,7,02,00, ,2,3, , ,01
20770,1,1,3,1,7,04,00,1,2,3, , ,01
20771,1,1,2,3,7,04,00,1,2,3, , ,02
20771,1,2,3,1,7,01,00, , ,3, , ,01
20772,1,1,2,4,5,02,00, , ,3, , ,02
20772,1,3,2,4,5,00,30,1, , , , ,01
20772,1,2,4,1,2,01,00, , ,3, , ,05
20773,1,1,2,3,7,02,00, , ,3, , ,04
20774,1,1,4,1,7,00,02, , ,3, , ,99
20775,1,1,4,1,7,03,00, , ,3, , ,10
20776,1,2,4,1,3,00,30, , ,3, , ,10
20776,1,1,3,1,7,03,00, , ,3, , ,04
20777,1,1,4,1,7,00,30, , ,3, , ,04
20778,1,2,4,1,6,00,30, , ,3, , ,10
20778,1,1,4,1,7,04,00, , ,3, , ,13
20779,1,1,3,3,7,09,00, ,2,3, , ,02
20780,1,1,2,3,4,02,00, , , ,4, ,03
20780,1,2,2,2,1,02,00, , ,3, , ,03
20781,1,1,2,2,7,02,00, , ,3, , ,01
20782,1,1,4,1,3,01,00,1, ,3, , ,15
20782,1,2,2,1,7,04,00, , ,3, , ,05
20783,1,2,3,5,7,03,00, , , ,4, ,01
20783,1,1,2,5,7,05,00, , ,3, , ,01
20784,1,1,2,3,7,06,00,1,2,3, , ,03
20785,1,1,2,2,4,02,00, , ,3, , ,07
20786,1,1,2,2,7,03,00, , ,3, , ,01
20787,1,1,3,1,7,04,00,1,2,3, , ,01
20788,1,1,2,2,7,01,00, ,2, , , ,01
20788,1,2,2,2,7,02,00, , ,3, , ,02
20790,1,2,2,3,7,03,00, , ,3, , ,02
20790,1,1,2,3,7,03,00, , ,3, , ,05
20790,1,3,2,3,2,04,00, , ,3, , ,06
20791,1,1,3,2,5,03,00, , ,3, , ,05
20791,1,3,3,2,1,01,00, , ,3, , ,02
20791,1,2,3,2,1,01,00, , ,3, , ,02
20792,1,2,2,3,7,02,00, , ,3, , ,06
20792,1,1,2,1,7,04,00,1,2,3, , ,05
20792,1,3,2,4,7,02,00, , ,3, , ,01
20793,1,1,3,1,3,01,00, , ,3, , ,10
20793,1,2,4,1,7,01,00, , ,3, , ,20
20795,1,2,4,1,7,03,00,1, ,3, , ,99
20795,1,1,4,1,7,02,00, ,2, , , ,99
20796,1,2,1,4,2,02,00, , ,3, , ,03
20796,1,1,2,3,7,01,00, , ,3, , ,05
20796,1,3,2,2,7,02,00, ,2, , , ,01
20797,1,1,3,3,7,03,00, , ,3, , ,01
20797,1,2,3,2,7,02,00,1, ,3, , ,01
20798,1,1,4,1,3,02,00, , ,3, , ,03
20798,1,2,3,2,3,01,00, , ,3, , ,01
20799,1,2,3,2,5,02,00,1,2, , , ,01
20799,1,1,3,2,5,03,00, , ,3, , ,01
20800,1,2,3,1,7,06,00,1,2,3, , ,03
20800,1,1,3,1,7,03,00,1, ,3, , ,02
20801,1,1,2,3,7,03,00, ,2,3, , ,02
20802,1,1,2,4,7,08,00,1,2,3, , ,01
20802,1,2,3,3,7,06,00, , ,3,4, ,08
20803,1,1,4,2,7,10,00,1,2,3, , ,10
20804,1,2,4,3,7,04,00,1, ,3, , ,20
20804,1,1,3,3,7,03,00, , ,3, , ,10
20805,1,3,3,3,7,03,00, , ,3, , ,04
20805,1,1,2,5,7,05,00, ,2,3, , ,02
20805,1,2,2,3,7,02,00, , , ,4, ,03
20806,1,2,2,2,7,03,00, , ,3, , ,05
20806,1,1,2,2,7,04,00, ,2,3, , ,05
20807,1,2,2,2,7,02,00, , ,3, , ,07
20807,1,1,2,2,7,02,00, , ,3, , ,07
20808,1,2,3,2,7,00,30, , ,3, , ,08
20808,1,1,3,1,7,00,30, , ,3, , ,08
20809,1,2,3,3,6,01,00, , ,3, , ,03
20809,1,1,3,2,5,00,45, , ,3, , ,05
20810,1,1,4,1,7,02,00, ,2, , , ,10
20810,1,2,3,4,7,01,00, , ,3, , ,05
20811,1,2,4,1,7,14,00,1,2,3, , ,03
20811,1,1,4,1,7,05,00, , ,3, , ,10
20812,1,1,4,1,7,04,00, ,2,3, , ,15
20812,1,2,2,1,7,00,30, , ,3, , ,02
20813,1,1,3,1,7,05,00,1,2,3, , ,03
20814,1,1,3,3,7,05,00, ,2,3, , ,06
20814,1,2,3,3,7,05,00, ,2,3, , ,04
20814,1,4,3,2,7,02,00, , ,3, , ,03
20814,1,3,3,1,7,06,00,1,2,3, , ,09
20815,1,1,3,2,7,04,00,1, ,3, , ,10
20815,1,2,4,1,2,02,00,1, ,3, , ,20
20816,1,1,3,3,7,04,00,1, ,3, , ,05
20816,1,2,3,2,7,02,00, , ,3, , ,04
20816,1,3,3,2,7,01,00, , ,3, , ,02
20817,1,1,3,3,7,02,00, , ,3, , ,03
20818,1,1,2,3,7,03,00, , ,3, , ,01
20819,1,1,2,3,5,01,00, , ,3, , ,08
20820,1,2,2,2,2,00,30, , ,3, , ,03
20820,1,1,2,2,7,04,00, , ,3, , ,05
20821,1,1,3,3,7,05,00, ,2,3, , ,04
20821,1,2,2,1,5,04,00, ,2, , , ,06
20822,1,1,2,3,7,05,00,1,2, , , ,02
20822,1,2,2,2,7,01,30,1, , , , ,03
20822,1,3,2,2,7,04,30, , ,3, , ,03
20822,1,4,4,1,7,04,30, , ,3, , ,10
20823,1,2,2,3,7,03,00, , ,3, , ,02
20823,1,1,2,3,7,10,00,1,2,3, , ,02
20824,1,2,4,1,7,05,00, , ,3, , ,10
20824,1,3,4,1,7,01,00, , ,3, , ,25
20824,1,1,4,1,7,09,00,1,2,3, , ,10
20825,1,1,4,2,7,02,00, , ,3, , ,09
20825,1,2,2,2,7,01,00, , ,3, , ,01
20826,1,1,2,2,7,04,00, ,2,3, , ,01
20827,1,1,2,1,7,06,00,1,2,3, , ,01
20828,1,3,2,2,7,01,30,1, ,3, , ,02
20828,1,4,2,2,7,02,00, , ,3, , ,02
20828,1,2,2,3,7,07,00, ,2,3, , ,02
20828,1,1,2,3,7,09,30,1,2,3, , ,01
20829,1,1,3,3,7,01,00, ,2, , , ,08
20830,1,1,3,1,2,05,00, ,2,3, , ,10
20831,1,2,3,2,2,02,00, , ,3, , ,03
20831,1,1,3,1,7,04,00,1, ,3, , ,08
20832,1,4,2,3,7,04,00, , ,3, , ,02
20832,1,1,2,3,7,03,00, , ,3, , ,04
20832,1,3,2,2,7,03,00, , ,3, , ,06
20832,1,2,2,3,7,04,00, , ,3, , ,04
20833,1,1,2,2,2,00,30, , ,3, , ,03
20834,1,3,3,1,7,04,00,1, , ,4, ,03
20834,1,2,3,1,7,03,00,1, , ,4, ,04
20834,1,1,3,1,7,03,00, , ,3, , ,04
20834,1,4,2,1,7,03,00, , ,3, , ,05
20835,1,2,4,1,7,03,00, , ,3, , ,15
20835,1,1,3,4,7,01,00,1, , , , ,08
20836,1,2,4,2,7,02,00,1, ,3, , ,06
20836,1,1,2,2,7,02,00, , ,3, , ,02
20837,1,2,3,1,7,01,00, , ,3, , ,03
20837,1,1,3,2,7,03,00,1, ,3, , ,03
20838,1,1,2,3,7,04,00, ,2, , , ,01
20839,1,1,3,2,7,03,00, , ,3, , ,02
20840,1,1,2,3,7,08,00, ,2,3, , ,04
20841,1,1,3,2,7,01,00,1, ,3, , ,06
20841,1,2,4,1,3,01,00, , ,3, , ,15
20842,1,1,3,2,7,04,00, , ,3, , ,04
20843,1,3,2,1,7,03,00, , ,3, , ,03
20843,1,2,2,4,7,03,00, , ,3, , ,04
20843,1,1,2,3,7,03,00, , ,3, , ,06
20844,1,3,2,2,6,05,00, , ,3, , ,02
20844,1,2,2,2,4,02,00, , ,3, , ,01
20844,1,1,2,4,7,06,00, ,2,3, , ,04
20844,1,4,2,1,3,01,00, , ,3, , ,01
20845,1,1,2,4,7,03,00, ,2,3, , ,02
20846,1,1,4,1,7,06,00, , ,3,4, ,21
20847,1,1,4,1,7,03,00, , ,3, , ,01
20849,1,1,3,2,7,06,00, ,2,3, , ,02
20849,1,2,3,1,7,03,00,1, , , , ,01
20849,1,3,3,1,7,04,00, , ,3, , ,04
20850,1,2,3,1,7,06,00,1, ,3, , ,02
20850,1,1,2,2,7,06,00,1, ,3, , ,04
20851,1,4,2,2,7,05,00,1,2,3, , ,02
20851,1,3,2,2,7,03,00, , ,3, , ,02
20851,1,2,2,2,7,03,00,1, ,3, , ,03
20851,1,1,2,2,7,06,00,1, ,3, , ,02
20852,1,1,2,2,7,03,00,1,2,3, , ,02
20853,1,1,3,3,7,01,00, , ,3, , ,01
20854,1,3,2,2,7,01,00, , ,3, , ,02
20854,1,5,2,2,1,03,00, , ,3, , ,04
20854,1,4,2,2,7,00,30, ,2, , , ,03
20854,1,2,3,1,7,04,00,1, ,3, , ,05
20854,1,1,3,2,7,05,00,1,2,3, , ,10
20855,1,1,3,3,7,01,00, , ,3, , ,01
20856,1,2,3,3,7,02,00, , ,3, , ,02
20856,1,1,3,3,7,02,00, ,2, , , ,04
20857,1,1,2,3,7,03,00, , ,3, , ,02
20857,1,2,2,2,5,01,00, , ,3, , ,06
20857,1,3,2,2,7,03,00, , ,3, , ,02
20858,1,1,3,3,7,03,00, , ,3, , ,09
20860,1,2,2,2,7,01,00, , ,3, , ,02
20860,1,1,2,2,7,01,00,1,2,3,4, ,02
20861,1,2,2,1,7,02,00,1, ,3, , ,02
20861,1,3,2,2,3,02,00,1, , , , ,02
20861,1,1,2,2,7,05,00, , ,3, , ,02
20862,1,3,2,3,1,02,00, , ,3, , ,04
20862,1,2,2,4,7,03,00, , ,3, , ,02
20862,1,1,2,4,7,06,00, , ,3,4, ,02
20863,1,1,2,2,7,03,00, , ,3, , ,01
20864,1,1,2,3,7,01,30, ,2,3, , ,02
20865,1,2,4,1,5,02,00,1, , , , ,03
20865,1,1,3,4,7,10,00, ,2,3, , ,04
20866,1,2,4,2,4,03,00, ,2,3, , ,17
20866,1,1,2,2,7,04,00, , ,3, , ,08
20866,1,3,4,1,4,02,00, , ,3, , ,07
20867,1,3,2,2,7,04,00, , ,3, , ,03
20867,1,2,2,2,6,05,00, , ,3,4, ,01
20867,1,1,3,2,7,03,00, , ,3, , ,08
20868,1,1,2,3,3,02,00, , ,3, , ,05
20869,1,1,3,1,7,01,00, , ,3, , ,04
20869,1,2,4,2,7,03,00, , ,3, , ,19
20869,1,3,2,2,7,12,00,1,2,3, , ,02
20869,1,4,4,2,7,02,00, , ,3, , ,15
20870,1,1,3,1,7,01,00,1, ,3, , ,04
20871,1,2,3,1,7,08,00,1,2, , , ,01
20871,1,1,3,2,7,02,00, ,2, , , ,04
20872,1,2,3,3,7,01,00, , ,3, , ,01
20872,1,1,2,3,7,08,00, ,2,3, , ,03
20873,1,1,3,1,7,06,00,1,2,3, , ,08
20873,1,2,3,1,7,05,00,1,2,3, , ,05
20874,1,2,3,1,7,02,00, , ,3, , ,03
20874,1,1,2,2,7,06,00,1, ,3, , ,01
20875,1,1,3,1,7,13,00,1,2,3, , ,04
20875,1,2,2,2,7,01,30,1, ,3, , ,03
20876,1,1,3,1,7,04,00, , ,3, , ,99
20877,1,1,2,4,7,03,00, , ,3, , ,01
20877,1,2,2,4,7,05,00, ,2,3, , ,01
20878,1,1,3,2,7,01,00, , ,3, , ,03
20879,1,2,2,2,7,03,00, , ,3, , ,04
20879,1,1,2,3,7,05,00, ,2,3, , ,04
20880,1,2,2,2,6,01,00, , ,3, , ,03
20880,1,1,3,3,7,06,00, ,2,3, , ,02
20881,1,1,4,1,7,08,00, ,2,3, , ,08
20882,1,1,2,4,7,04,00, , ,3, , ,04
20883,1,1,9,1,7,03,00, ,2,3, , ,10
20884,1,1,2,1,7,03,00, ,2,3, , ,02
20885,1,1,2,3,7,05,00, ,2,3, , ,01
20886,1,1,2,2,1,00,30, , ,3, , ,02
20887,1,1,4,1,7,01,00, , ,3, , ,15
20888,1,1,4,2,7,04,00,1,2,3, , ,10
20889,1,1,4,1,7,08,00, ,2,3, , ,01
20889,1,2,4,1,7,08,00, ,2,3, , ,14
20890,1,1,3,3,7,03,00, , ,3, , ,02
20891,1,1,4,1,4,04,00, , ,3, , ,17
20892,1,2,2,1,1,04,00, , ,3, , ,05
20892,1,1,4,1,5,02,00, ,2,3, , ,05
20893,1,3,4,1,1,01,00, , ,3, , ,12
20893,1,2,4,2,7,02,00, , ,3, , ,10
20893,1,1,2,3,2,01,00, , ,3, , ,02
20894,1,1,2,3,7,01,00, , ,3, , ,02
20895,1,2,2,3,7,01,00, , ,3, , ,02
20895,1,1,2,3,7,03,00,1, ,3, , ,08
20896,1,1,2,2,7,02,00, , ,3, , ,04
20897,1,1,2,3,7,01,00, , ,3, , ,02
20897,1,3,2,3,7,01,00, ,2, , , ,04
20897,1,2,2,3,7,00,30,1, , , , ,02
20898,1,1,3,1,7,03,00, , ,3, , ,04
20899,1,1,3,2,7,03,00,1,2,3, , ,03
20900,1,1,3,1,7,06,00, ,2,3, , ,04
20901,1,1,2,2,7,02,00, , ,3, , ,03
20902,1,1,3,3,7,04,00,1, ,3, , ,06
20902,1,2,3,3,7,00,30, , ,3, , ,03
20903,1,2,2,2,7,03,00, , ,3, , ,02
20903,1,1,2,1,7,05,00,1,2,3, , ,05
20903,1,3,2,1,7,04,00, ,2,3, , ,05
20904,1,1,2,4,7,02,00, , ,3, , ,01
20904,1,2,2,4,7,01,00, , ,3, , ,01
20905,1,1,4,2,7,05,00,1, ,3, , ,05
20906,1,1,4,1,1,04,00, , ,3, , ,08
20906,1,2,2,1,7,04,00, ,2,3, , ,03
20907,1,1,3,1,7,02,00, , ,3, , ,03
20908,1,2,4,1,7,04,00, , ,3,4, ,99
20908,1,1,4,2,7,03,00,1,2,3, , ,18
20909,1,2,1,3,7,12,00, ,2,3, , ,02
20909,1,1,1,4,7,12,00, ,2,3, , ,04
20910,1,1,3,2,7,10,00,1, ,3, , ,05
20911,1,2,4,1,2,01,00, , ,3, , ,99
